num,ms,up,down,left,right
1067,3427,4,0,4,5
1068,3427,6,3,0,5
1069,3427,6,2,4,8
1070,3427,2,0,1,5
1071,3427,7,4,3,7
1072,3427,9,2,0,2
1073,3427,7,4,0,3
1074,3427,5,3,4,7
1075,3427,10,5,4,8
1076,3427,4,0,2,6
1077,3427,4,1,4,10
1078,3427,4,1,0,4
1079,3427,5,1,0,4
1080,3427,5,0,2,3
1081,3507,4,2,5,7
1082,3507,8,3,1,5
1083,3507,6,2,3,6
1084,3507,4,1,2,4
1085,3507,6,3,1,3
1086,3507,4,0,2,7
1087,3507,5,3,2,5
1088,3507,6,2,1,4
1089,3507,9,4,0,2
1090,3507,5,3,3,4
1091,3507,8,3,0,4
1092,3507,6,5,3,5
1093,3507,4,0,2,4
1094,3507,8,4,0,4
1095,3507,3,0,7,8
1096,3507,7,3,0,3
1097,3507,9,4,4,6
1098,3507,3,0,5,8
1099,3507,0,0,2,2
1100,3507,5,2,0,3
1101,3507,5,4,1,3
1102,3507,2,0,2,4
1103,3507,6,4,1,5
1104,3507,3,0,1,5
1105,3507,5,1,2,6
1106,3586,6,4,0,0
1107,3586,4,1,2,4
1108,3586,4,0,0,4
1109,3586,6,3,1,5
1110,3586,4,2,3,4
1111,3586,5,1,1,4
1112,3586,4,1,3,7
1113,3586,6,1,3,4
1114,3586,10,5,0,3
1115,3586,7,3,0,4
1116,3586,2,0,2,6
1117,3586,5,0,6,8
1118,3586,9,6,2,4
1119,3586,0,0,6,8
1120,3586,6,0,2,6
1121,3586,7,3,0,4
1122,3586,4,0,0,6
1123,3586,4,0,3,6
1124,3586,3,0,4,6
1125,3586,7,3,1,4
1126,3586,6,4,0,4
1127,3586,3,0,3,5
1128,3586,1,0,2,5
1129,3586,4,1,3,7
1130,3586,6,0,3,4
1131,3665,6,4,4,5
1132,3665,4,0,1,4
1133,3665,7,2,4,5
1134,3665,4,3,3,4
1135,3665,4,0,1,6
1136,3665,7,3,1,6
1137,3665,4,0,1,6
1138,3665,4,0,2,5
1139,3665,4,2,1,5
1140,3665,4,0,3,7
1141,3665,5,1,1,4
1142,3665,11,7,6,11
1143,3665,3,2,0,4
1144,3665,4,0,0,3
1145,3665,6,2,0,2
1146,3665,6,2,2,5
1147,3665,7,4,2,6
1148,3665,3,1,2,4
1149,3665,6,1,4,7
1150,3665,2,0,4,4
1151,3665,8,6,2,4
1152,3665,3,0,0,1
1153,3665,8,4,2,4
1154,3665,8,4,0,3
1155,3665,4,0,2,4
1156,3745,10,3,3,4
1157,3745,4,2,2,4
1158,3745,5,4,2,4
1159,3745,5,2,2,3
1160,3745,4,1,0,3
1161,3745,6,1,0,6
1162,3745,4,1,0,5
1163,3745,4,3,4,6
1164,3745,8,4,1,4
1165,3745,5,3,5,8
1166,3745,5,1,3,6
1167,3745,4,0,0,4
1168,3745,7,3,1,4
1169,3745,9,3,2,5
1170,3745,6,5,3,5
1171,3745,3,0,0,3
1172,3745,9,4,0,2
1173,3745,5,0,1,5
1174,3745,7,3,0,5
1175,3745,3,0,5,8
1176,3745,6,4,4,7
1177,3745,4,1,0,2
1178,3745,6,2,1,6
1179,3745,7,4,0,1
1180,3745,1,0,3,6
1181,3827,8,5,4,6
1182,3827,4,1,2,4
1183,3827,7,1,2,5
1184,3827,7,3,4,7
1185,3827,6,2,4,7
1186,3827,4,3,3,5
1187,3827,5,1,2,5
1188,3827,6,0,2,6
1189,3827,4,0,3,6
1190,3827,4,1,2,5
1191,3827,4,2,0,4
1192,3827,5,1,1,4
1193,3827,4,2,3,7
1194,3827,4,0,1,3
1195,3827,5,2,0,3
1196,3827,6,4,1,4
1197,3827,1,0,3,5
1198,3827,3,0,3,5
1199,3827,5,1,2,5
1200,3827,3,2,2,9
1201,3827,7,4,3,6
1202,3827,7,4,0,4
1203,3827,7,4,4,5
1204,3827,4,0,0,4
1205,3827,3,0,1,7
1206,3827,4,0,4,7
1207,3909,4,3,1,4
1208,3909,4,2,4,7
1209,3909,5,3,1,6
1210,3909,4,3,2,6
1211,3909,5,3,1,4
1212,3909,5,2,1,5
1213,3909,4,0,4,3
1214,3909,4,4,0,6
1215,3909,4,0,0,3
1216,3909,6,3,0,5
1217,3909,5,1,2,4
1218,3909,4,2,4,6
1219,3909,4,0,4,5
1220,3909,5,2,2,4
1221,3909,4,3,0,1
1222,3909,5,4,3,7
1223,3909,4,2,3,5
1224,3909,6,4,1,4
1225,3909,4,1,4,8
1226,3909,3,0,1,4
1227,3909,3,2,4,8
1228,3909,8,3,0,5
1229,3909,9,5,1,4
1230,3909,4,0,0,1
1231,3909,4,0,1,4
1232,3909,6,3,3,5
1233,3989,3,0,1,3
1234,3989,5,2,1,4
1235,3989,6,1,1,6
1236,3989,4,2,2,5
1237,3989,5,4,1,7
1238,3989,5,1,0,4
1239,3989,6,2,1,6
1240,3989,9,4,4,5
1241,3989,7,4,0,3
1242,3989,8,3,3,6
1243,3989,4,1,2,4
1244,3989,5,1,5,9
1245,3989,10,5,0,4
1246,3989,1,0,2,4
1247,3989,3,0,4,5
1248,3989,7,5,0,0
1249,3989,6,3,1,3
1250,3989,3,0,1,4
1251,3989,0,0,0,4
1252,3989,5,3,2,7
1253,3989,4,3,2,4
1254,3989,2,0,0,4
1255,3989,10,5,3,6
1256,3989,7,1,0,4
1257,3989,6,4,4,7
1258,4074,2,2,0,4
1259,4074,4,0,0,6
1260,4074,3,0,3,6
1261,4074,5,3,2,6
1262,4074,5,0,2,6
1263,4074,4,0,2,5
1264,4074,5,2,2,6
1265,4074,8,3,3,5
1266,4074,4,3,1,3
1267,4074,2,0,0,4
1268,4074,4,0,3,8
1269,4074,5,0,0,1
1270,4074,5,1,1,4
1271,4074,5,2,1,3
1272,4074,3,0,3,7
1273,4074,4,1,0,4
1274,4074,4,1,6,8
1275,4074,2,0,0,2
1276,4074,6,3,0,1
1277,4074,6,1,0,4
1278,4074,5,0,1,4
1279,4074,5,2,3,6
1280,4074,1,0,6,7
1281,4074,3,0,0,3
1282,4074,7,4,2,4
1283,4074,4,0,2,4
1284,4074,6,4,0,3
1285,4154,5,1,3,7
1286,4154,5,2,1,6
1287,4154,4,2,3,6
1288,4154,4,2,2,5
1289,4154,4,1,2,4
1290,4154,4,4,1,4
1291,4154,5,2,1,4
1292,4154,5,1,5,10
1293,4154,5,2,2,4
1294,4154,2,0,3,6
1295,4154,4,0,3,7
1296,4154,6,2,2,4
1297,4154,4,0,1,5
1298,4154,5,3,1,4
1299,4154,9,6,2,7
1300,4154,4,0,0,4
1301,4154,4,2,4,5
1302,4154,5,2,6,9
1303,4154,6,2,2,5
1304,4154,4,2,1,5
1305,4154,5,1,1,5
1306,4154,4,3,0,3
1307,4154,8,3,6,9
1308,4154,7,3,3,7
1309,4154,3,0,0,2
1310,4233,6,4,3,4
1311,4233,4,0,4,6
1312,4233,6,0,4,6
1313,4233,4,1,3,8
1314,4233,7,1,2,4
1315,4233,6,5,3,8
1316,4233,5,2,4,7
1317,4233,4,2,2,5
1318,4233,4,1,3,6
1319,4233,6,1,4,6
1320,4233,3,0,1,4
1321,4233,4,0,4,5
1322,4233,6,2,4,8
1323,4233,6,4,0,5
1324,4233,5,3,0,0
1325,4233,3,0,3,5
1326,4233,5,3,0,3
1327,4233,8,4,2,4
1328,4233,7,4,0,4
1329,4233,3,0,5,7
1330,4233,7,1,2,5
1331,4233,8,4,3,7
1332,4233,4,0,5,7
1333,4233,6,4,2,5
1334,4233,3,0,0,3
1335,4312,6,2,3,4
1336,4312,6,2,4,5
1337,4312,5,1,1,3
1338,4312,6,2,2,5
1339,4312,5,3,0,4
1340,4312,4,1,2,5
1341,4312,5,3,1,5
1342,4312,5,1,0,3
1343,4312,9,7,2,4
1344,4312,6,2,2,4
1345,4312,4,0,4,7
1346,4312,6,3,0,3
1347,4312,5,3,3,5
1348,4312,8,3,1,6
1349,4312,4,2,4,8
1350,4312,1,0,3,6
1351,4312,3,4,0,3
1352,4312,4,1,0,5
1353,4312,4,0,2,5
1354,4312,8,4,1,3
1355,4312,6,4,4,5
1356,4312,4,1,2,3
1357,4312,9,3,3,5
1358,4312,8,4,3,3
1359,4312,7,3,3,5
1360,4392,3,0,2,5
1361,4392,6,3,2,6
1362,4392,5,1,1,6
1363,4392,5,1,4,7
1364,4392,7,2,2,5
1365,4392,6,2,4,5
1366,4392,4,2,1,4
1367,4392,4,1,2,5
1368,4392,5,3,0,1
1369,4392,1,0,3,5
1370,4392,11,7,3,8
1371,4392,5,1,6,7
1372,4392,5,2,0,0
1373,4392,4,0,3,9
1374,4392,4,0,1,4
1375,4392,2,1,1,6
1376,4392,4,1,0,4
1377,4392,6,4,0,4
1378,4392,3,0,3,8
1379,4392,7,5,0,1
1380,4392,3,0,0,3
1381,4392,1,0,2,4
1382,4392,8,3,1,5
1383,4392,2,0,4,8
1384,4392,3,0,4,9
1385,4471,4,3,3,6
1386,4471,4,0,1,4
1387,4471,6,1,1,5
1388,4471,7,3,0,4
1389,4471,7,4,3,6
1390,4471,7,1,1,5
1391,4471,6,1,2,5
1392,4471,5,2,2,5
1393,4471,6,1,2,4
1394,4471,7,2,6,8
1395,4471,8,4,2,4
1396,4471,7,4,0,3
1397,4471,8,3,3,5
1398,4471,6,3,3,6
1399,4471,7,3,0,2
1400,4471,4,2,0,4
1401,4471,4,0,2,5
1402,4471,5,1,4,6
1403,4471,4,0,2,4
1404,4471,4,1,0,2
1405,4471,4,2,4,7
1406,4471,4,0,2,5
1407,4471,7,1,1,4
1408,4471,4,0,2,4
1409,4471,4,0,1,4
1410,4551,3,0,4,9
1411,4551,4,1,2,4
1412,4551,6,1,3,4
1413,4551,5,1,0,4
1414,4551,6,3,3,6
1415,4551,3,2,0,4
1416,4551,6,2,1,3
1417,4551,6,2,0,3
1418,4551,1,0,4,5
1419,4551,3,0,4,4
1420,4551,5,3,0,1
1421,4551,7,4,1,8
1422,4551,4,2,2,4
1423,4551,7,2,0,3
1424,4551,7,4,4,7
1425,4551,4,1,2,3
1426,4551,4,0,1,4
1427,4551,4,0,1,4
1428,4551,6,3,3,6
1429,4551,4,1,1,2
1430,4551,1,0,4,6
1431,4551,5,2,3,5
1432,4551,3,0,3,4
1433,4551,6,4,3,6
1434,4551,8,4,3,9
1435,4630,6,1,4,7
1436,4630,6,0,2,4
1437,4630,6,3,4,5
1438,4630,4,1,3,5
1439,4630,6,3,0,4
1440,4630,6,2,2,6
1441,4630,4,0,1,4
1442,4630,6,1,4,8
1443,4630,10,5,4,8
1444,4630,4,2,3,6
1445,4630,3,0,1,6
1446,4630,2,0,6,6
1447,4630,4,2,4,8
1448,4630,2,0,0,4
1449,4630,6,3,2,8
1450,4630,5,1,1,3
1451,4630,10,5,4,6
1452,4630,8,3,5,6
1453,4630,7,5,2,7
1454,4630,10,3,0,4
1455,4630,5,0,0,2
1456,4630,6,3,0,4
1457,4630,5,0,3,5
1458,4630,6,3,3,5
1459,4630,7,3,0,5
1460,4709,6,3,2,4
1461,4709,4,1,0,5
1462,4709,5,3,2,4
1463,4709,5,3,0,4
1464,4709,5,0,3,6
1465,4709,6,2,2,6
1466,4709,4,1,1,4
1467,4709,6,4,6,7
1468,4709,5,3,0,4
1469,4709,6,2,6,5
1470,4709,5,2,3,7
1471,4709,5,2,4,8
1472,4709,5,0,1,5
1473,4709,8,2,6,3
1474,4709,5,4,3,5
1475,4709,6,3,0,3
1476,4709,5,3,3,6
1477,4709,3,0,0,4
1478,4709,5,2,0,4
1479,4709,7,4,2,4
1480,4709,4,0,2,5
1481,4709,6,3,0,4
1482,4709,6,2,4,5
1483,4709,6,2,1,4
1484,4709,7,3,4,7
1485,4788,3,1,1,3
1486,4788,5,0,3,6
1487,4788,6,2,2,4
1488,4788,4,1,0,4
1489,4788,4,0,2,5
1490,4788,6,2,3,3
1491,4788,5,2,2,4
1492,4788,7,4,1,4
1493,4788,7,4,2,4
1494,4788,6,3,2,5
1495,4788,7,3,5,5
1496,4788,4,0,3,7
1497,4788,8,6,1,4
1498,4788,6,4,3,6
1499,4788,5,1,0,5
1500,4788,5,0,2,4
1501,4788,4,0,0,1
1502,4788,4,0,3,4
1503,4788,7,4,3,7
1504,4788,4,0,3,6
1505,4788,4,0,4,9
1506,4788,4,2,0,4
1507,4788,5,1,0,4
1508,4788,6,4,1,4
1509,4788,7,4,4,6
1510,4867,6,3,1,4
1511,4867,4,2,3,5
1512,4867,7,3,2,4
1513,4867,6,0,4,5
1514,4867,5,0,2,7
1515,4867,6,1,1,5
1516,4867,5,2,2,5
1517,4867,9,4,5,10
1518,4867,6,1,4,8
1519,4867,4,0,1,4
1520,4867,8,4,4,8
1521,4867,5,3,0,3
1522,4867,4,0,3,6
1523,4867,1,0,3,5
1524,4867,6,2,4,7
1525,4867,8,4,0,2
1526,4867,4,1,4,7
1527,4867,6,4,0,2
1528,4867,6,1,3,5
1529,4867,4,3,0,3
1530,4867,9,7,2,3
1531,4867,8,0,4,6
1532,4867,3,0,1,4
1533,4867,6,3,0,4
1534,4867,9,4,5,7
1535,4944,4,0,2,6
1536,4944,7,2,4,7
1537,4944,5,0,4,6
1538,4944,5,3,0,4
1539,4944,4,2,3,5
1540,4944,3,0,2,3
1541,4944,6,4,1,4
1542,4944,7,3,3,5
1543,4944,2,0,2,5
1544,4944,7,5,0,2
1545,4944,4,0,1,4
1546,4944,4,1,0,3
1547,4944,7,4,4,5
1548,4944,7,1,3,6
1549,4944,4,3,3,6
1550,4944,6,3,3,4
1551,4944,5,1,2,6
1552,4944,9,5,1,4
1553,4944,4,0,0,2
1554,4944,4,0,0,4
1555,4944,10,7,4,7
1556,4944,3,2,0,3
1557,4944,4,2,0,4
1558,4944,6,0,1,5
1559,5033,8,3,0,4
1560,5033,6,4,3,5
1561,5033,6,0,4,6
1562,5033,7,4,2,6
1563,5033,4,0,2,6
1564,5033,3,0,1,4
1565,5033,4,4,4,5
1566,5033,4,1,2,4
1567,5033,2,0,4,5
1568,5033,0,0,0,1
1569,5033,2,0,4,6
1570,5033,3,0,4,5
1571,5033,6,2,0,6
1572,5033,4,0,2,6
1573,5033,5,1,1,3
1574,5033,7,4,0,4
1575,5033,9,5,1,5
1576,5033,4,4,3,4
1577,5033,4,0,3,5
1578,5033,2,0,3,6
1579,5033,6,2,0,3
1580,5033,5,0,2,6
1581,5033,4,2,2,6
1582,5033,7,2,3,7
1583,5033,7,3,1,5
1584,5033,3,0,1,7
1585,5033,7,4,2,3
1586,5033,2,0,0,4
1587,5115,4,0,0,1
1588,5115,4,1,3,6
1589,5115,7,3,1,6
1590,5115,6,3,2,6
1591,5115,4,2,0,4
1592,5115,6,3,0,4
1593,5115,4,2,3,6
1594,5115,6,1,3,4
1595,5115,4,1,1,4
1596,5115,8,3,4,8
1597,5115,4,1,2,4
1598,5115,6,2,7,10
1599,5115,6,0,3,4
1600,5115,8,4,2,6
1601,5115,8,4,0,4
1602,5115,6,4,0,2
1603,5115,2,0,3,4
1604,5115,3,0,0,5
1605,5115,3,1,4,6
1606,5115,7,3,0,2
1607,5115,3,1,4,9
1608,5115,9,4,4,6
1609,5115,4,0,0,5
1610,5115,9,5,4,8
1611,5115,6,3,0,5
1612,5115,10,6,1,6
1613,5194,6,3,2,4
1614,5194,5,3,1,4
1615,5194,4,1,2,4
1616,5194,5,2,1,4
1617,5194,6,3,4,6
1618,5194,6,3,2,4
1619,5194,5,1,4,6
1620,5194,5,1,0,4
1621,5194,4,1,2,7
1622,5194,4,3,5,5
1623,5194,8,5,3,3
1624,5194,6,4,1,4
1625,5194,3,0,6,7
1626,5194,7,2,2,5
1627,5194,4,3,4,10
1628,5194,4,3,5,8
1629,5194,6,5,1,4
1630,5194,6,3,1,5
1631,5194,5,2,2,5
1632,5194,2,0,1,5
1633,5194,3,1,3,6
1634,5194,4,1,2,3
1635,5194,8,3,0,0
1636,5194,8,3,2,7
1637,5194,3,0,0,4
1638,5274,8,2,0,1
1639,5274,4,2,2,5
1640,5274,7,2,3,5
1641,5274,4,0,3,4
1642,5274,5,2,1,3
1643,5274,3,2,1,4
1644,5274,5,2,0,1
1645,5274,4,0,4,8
1646,5274,4,2,3,4
1647,5274,4,2,2,5
1648,5274,4,0,1,5
1649,5274,6,3,4,8
1650,5274,7,4,1,3
1651,5274,7,5,4,6
1652,5274,8,4,0,1
1653,5274,4,3,2,6
1654,5274,4,0,0,4
1655,5274,4,3,0,2
1656,5274,6,3,7,8
1657,5274,6,4,1,4
1658,5274,10,5,2,6
1659,5274,0,0,3,7
1660,5274,8,5,2,5
1661,5274,4,0,3,3
1662,5274,7,3,3,6
1663,5353,7,2,4,7
1664,5353,6,4,1,4
1665,5353,6,4,0,6
1666,5353,4,2,2,3
1667,5353,5,2,3,6
1668,5353,5,0,1,6
1669,5353,5,4,4,7
1670,5353,9,3,2,6
1671,5353,4,0,3,9
1672,5353,9,6,1,9
1673,5353,9,3,0,14
1674,5353,10,3,0,17
1675,5353,17,8,3,28
1676,5353,21,11,1,32
1677,5353,31,17,4,49
1678,5353,37,18,5,65
1679,5353,57,28,11,88
1680,5353,72,36,10,107
1681,5353,93,46,13,134
1682,5353,120,65,18,159
1683,5353,143,78,34,192
1684,5353,168,89,44,222
1685,5353,202,111,61,254
1686,5353,226,123,80,255
1687,5353,255,144,102,255
1688,5432,255,163,131,255
1689,5432,255,181,157,255
1690,5432,255,200,187,255
1691,5432,255,215,213,255
1692,5432,255,235,240,255
1693,5432,255,250,255,255
1694,5432,255,255,255,255
1695,5432,255,255,255,255
1696,5432,255,255,255,255
1697,5432,255,255,255,255
1698,5432,255,255,255,255
1699,5432,255,255,255,255
1700,5432,255,255,255,255
1701,5432,255,255,255,255
1702,5432,255,255,255,255
1703,5432,255,255,255,255
1704,5432,255,255,255,255
1705,5432,255,255,255,255
1706,5432,255,255,255,255
1707,5432,255,255,255,255
1708,5432,255,255,255,255
1709,5432,255,255,255,255
1710,5432,255,255,255,255
1711,5432,255,255,255,255
1712,5432,255,255,255,255
1713,5512,255,255,255,255
1714,5512,255,255,255,255
1715,5512,255,255,255,255
1716,5512,255,255,255,255
1717,5512,255,255,255,255
1718,5512,255,255,255,255
1719,5512,255,255,255,255
1720,5512,255,255,255,255
1721,5512,255,255,255,255
1722,5512,255,255,255,255
1723,5512,255,255,255,255
1724,5512,255,255,255,255
1725,5512,255,255,255,255
1726,5512,255,255,255,255
1727,5512,255,255,255,255
1728,5512,255,255,255,255
1729,5512,255,255,255,255
1730,5512,255,255,255,255
1731,5512,255,255,255,255
1732,5512,255,255,255,255
1733,5512,255,255,255,255
1734,5512,255,255,255,255
1735,5512,255,255,255,255
1736,5512,255,255,255,255
1737,5512,255,255,255,255
1738,5593,255,255,255,255
1739,5593,255,255,255,255
1740,5593,255,255,255,255
1741,5593,255,255,255,255
1742,5593,255,255,255,255
1743,5593,255,255,255,255
1744,5593,255,254,255,255
1745,5593,255,251,255,255
1746,5593,255,247,255,255
1747,5593,255,239,255,255
1748,5593,255,231,255,249
1749,5593,255,226,255,233
1750,5593,255,213,255,212
1751,5593,255,208,255,196
1752,5593,255,202,255,180
1753,5593,246,191,255,165
1754,5593,231,182,254,151
1755,5593,214,173,243,138
1756,5593,198,163,231,125
1757,5593,181,154,214,109
1758,5593,174,149,208,102
1759,5593,160,142,193,89
1760,5593,147,133,186,82
1761,5593,136,124,175,74
1762,5593,126,120,163,66
1763,5593,117,113,151,59
1764,5673,102,102,145,56
1765,5673,94,98,131,49
1766,5673,86,92,123,42
1767,5673,79,86,114,39
1768,5673,71,79,107,34
1769,5673,61,73,99,32
1770,5673,56,69,91,28
1771,5673,50,62,80,25
1772,5673,42,54,77,25
1773,5673,38,51,69,21
1774,5673,33,46,58,15
1775,5673,29,40,56,15
1776,5673,28,40,49,14
1777,5673,28,41,45,16
1778,5673,18,32,38,11
1779,5673,18,30,35,12
1780,5673,13,23,30,9
1781,5673,17,28,30,11
1782,5673,17,25,24,8
1783,5673,11,19,25,11
1784,5673,12,18,24,14
1785,5673,14,20,16,8
1786,5673,8,13,15,9
1787,5673,8,15,16,12
1788,5673,9,13,12,11
1789,5752,6,11,12,11
1790,5752,9,14,11,11
1791,5752,8,13,8,14
1792,5752,4,13,10,13
1793,5752,5,11,8,13
1794,5752,8,12,8,11
1795,5752,11,13,7,13
1796,5752,8,13,7,12
1797,5752,7,10,10,17
1798,5752,8,11,7,14
1799,5752,6,10,5,13
1800,5752,4,9,5,15
1801,5752,9,14,4,11
1802,5752,11,13,10,16
1803,5752,10,13,8,14
1804,5752,11,16,9,16
1805,5752,8,10,11,14
1806,5752,10,12,6,11
1807,5752,7,9,8,13
1808,5752,9,14,7,12
1809,5752,14,16,6,11
1810,5752,16,19,9,11
1811,5752,6,10,7,12
1812,5752,5,10,8,11
1813,5752,5,7,11,12
1814,5832,4,9,11,12
1815,5832,6,5,11,10
1816,5832,10,11,9,8
1817,5832,6,8,8,8
1818,5832,8,8,8,8
1819,5832,8,7,6,9
1820,5832,7,8,3,9
1821,5832,7,7,8,9
1822,5832,11,11,3,10
1823,5832,6,5,5,8
1824,5832,5,4,9,7
1825,5832,4,2,6,5
1826,5832,7,7,3,3
1827,5832,3,0,4,6
1828,5832,4,2,4,6
1829,5832,5,4,7,7
1830,5832,6,3,3,7
1831,5832,8,9,0,0
1832,5832,7,4,0,3
1833,5832,7,4,6,8
1834,5832,5,4,1,2
1835,5832,6,3,3,4
1836,5832,5,3,1,6
1837,5832,8,4,3,3
1838,5832,4,2,3,4
1839,5914,6,3,2,8
1840,5914,6,3,2,3
1841,5914,7,2,2,4
1842,5914,5,4,3,4
1843,5914,6,0,3,5
1844,5914,5,1,4,7
1845,5914,4,2,1,4
1846,5914,5,3,4,7
1847,5914,4,1,4,4
1848,5914,5,3,0,0
1849,5914,4,1,2,7
1850,5914,9,1,3,4
1851,5914,5,1,7,7
1852,5914,6,4,4,6
1853,5914,6,3,1,4
1854,5914,4,0,4,5
1855,5914,6,4,4,5
1856,5914,2,0,2,5
1857,5914,4,0,3,7
1858,5914,4,2,1,4
1859,5914,3,0,3,6
1860,5914,6,3,1,7
1861,5914,9,5,0,1
1862,5914,4,2,3,8
1863,5914,1,0,0,2
1864,5914,4,2,4,7
1865,5993,1,0,0,1
1866,5993,5,3,1,4
1867,5993,5,0,0,4
1868,5993,6,4,2,6
1869,5993,6,4,2,4
1870,5993,5,1,4,6
1871,5993,5,2,1,4
1872,5993,4,1,5,7
1873,5993,9,7,3,5
1874,5993,5,3,2,5
1875,5993,6,5,1,5
1876,5993,3,0,4,5
1877,5993,7,4,0,2
1878,5993,6,3,4,9
1879,5993,6,3,4,5
1880,5993,4,1,2,6
1881,5993,4,0,4,6
1882,5993,4,2,1,5
1883,5993,5,2,1,5
1884,5993,4,0,0,2
1885,5993,2,0,3,4
1886,5993,1,0,2,3
1887,5993,8,4,3,5
1888,5993,4,1,0,5
1889,5993,5,2,1,5
1890,6072,4,1,6,10
1891,6072,4,2,2,4
1892,6072,7,3,1,4
1893,6072,4,1,2,6
1894,6072,5,2,3,5
1895,6072,4,3,4,7
1896,6072,3,0,3,6
1897,6072,5,1,1,3
1898,6072,6,4,2,5
1899,6072,9,5,0,3
1900,6072,9,4,4,8
1901,6072,0,0,2,4
1902,6072,4,1,4,7
1903,6072,4,0,0,4
1904,6072,4,1,3,5
1905,6072,4,2,0,1
1906,6072,7,2,0,2
1907,6072,4,1,1,4
1908,6072,4,2,1,4
1909,6072,5,0,1,4
1910,6072,5,2,4,7
1911,6072,4,0,2,4
1912,6072,6,2,1,6
1913,6072,4,0,3,5
1914,6072,4,2,3,6
1915,6149,7,3,0,3
1916,6149,6,1,2,5
1917,6149,7,4,3,5
1918,6149,6,1,0,4
1919,6149,5,2,2,4
1920,6149,5,1,3,6
1921,6149,7,3,1,4
1922,6149,6,3,1,4
1923,6149,4,0,4,7
1924,6149,5,3,2,4
1925,6149,2,0,0,4
1926,6149,8,3,1,4
1927,6149,2,0,2,6
1928,6149,6,2,1,3
1929,6149,4,3,4,7
1930,6149,8,5,1,3
1931,6149,4,0,3,5
1932,6149,6,4,0,4
1933,6149,9,4,1,5
1934,6149,5,1,4,5
1935,6149,4,0,4,6
1936,6149,6,1,4,8
1937,6149,6,3,2,3
1938,6149,9,5,5,8
1939,6228,6,2,0,3
1940,6228,4,0,1,6
1941,6228,7,1,1,4
1942,6228,7,2,3,7
1943,6228,5,1,2,4
1944,6228,6,2,2,6
1945,6228,5,1,3,6
1946,6228,6,2,4,6
1947,6228,2,0,4,7
1948,6228,7,1,4,8
1949,6228,3,0,0,4
1950,6228,6,2,3,7
1951,6228,9,6,2,4
1952,6228,9,4,5,10
1953,6228,5,1,0,4
1954,6228,4,0,3,5
1955,6228,4,1,0,0
1956,6228,7,4,3,5
1957,6228,7,4,1,4
1958,6228,8,3,0,5
1959,6228,9,6,0,3
1960,6228,5,2,3,5
1961,6228,8,4,0,2
1962,6228,5,1,0,5
1963,6228,4,2,2,6
1964,6307,4,2,0,4
1965,6307,6,4,3,4
1966,6307,7,3,1,4
1967,6307,6,4,2,4
1968,6307,4,3,1,3
1969,6307,4,3,3,5
1970,6307,7,1,3,4
1971,6307,7,2,4,7
1972,6307,4,1,0,4
1973,6307,2,0,4,8
1974,6307,6,3,4,6
1975,6307,4,1,4,9
1976,6307,8,3,1,4
1977,6307,4,1,1,4
1978,6307,6,3,1,3
1979,6307,9,4,4,8
1980,6307,4,0,2,7
1981,6307,4,2,4,7
1982,6307,5,1,1,4
1983,6307,8,5,3,5
1984,6307,8,2,1,4
1985,6307,4,1,0,3
1986,6307,6,3,0,3
1987,6307,4,0,3,5
1988,6307,5,1,1,3
1989,6384,5,2,0,3
1990,6384,5,3,2,5
1991,6384,4,2,3,6
1992,6384,3,0,0,4
1993,6384,7,2,3,5
1994,6384,4,0,2,3
1995,6384,6,3,4,5
1996,6384,5,2,0,0
1997,6384,4,1,2,7
1998,6384,5,4,3,4
1999,6384,9,5,6,7
2000,6384,6,1,5,9
2001,6384,4,0,2,4
2002,6384,7,3,0,4
2003,6384,5,1,3,8
2004,6384,4,0,0,4
2005,6384,8,6,0,3
2006,6384,4,0,4,7
2007,6384,4,0,0,3
2008,6384,7,4,2,7
2009,6384,7,4,1,5
2010,6384,7,3,6,8
2011,6384,6,2,3,5
2012,6384,3,0,4,6
2013,6462,7,3,0,0
2014,6462,6,3,3,4
2015,6462,5,1,3,5
2016,6462,6,3,1,5
2017,6462,3,2,3,4
2018,6462,4,0,1,4
2019,6462,5,2,2,4
2020,6462,4,2,0,2
2021,6462,4,1,0,4
2022,6462,6,2,5,8
2023,6462,7,3,0,3
2024,6462,8,4,2,5
2025,6462,5,3,2,8
2026,6462,3,0,0,4
2027,6462,5,0,4,8
2028,6462,3,0,3,6
2029,6462,7,3,2,3
2030,6462,4,0,3,6
2031,6462,6,4,3,5
2032,6462,4,0,2,4
2033,6462,4,0,0,1
2034,6462,4,1,3,7
2035,6462,3,0,4,8
2036,6462,4,1,2,5
2037,6462,5,0,4,8
2038,6545,6,3,3,6
2039,6545,4,3,1,4
2040,6545,3,1,3,6
2041,6545,4,2,0,5
2042,6545,8,5,1,6
2043,6545,4,0,1,4
2044,6545,4,2,3,4
2045,6545,4,0,1,5
2046,6545,4,0,3,4
2047,6545,3,0,2,5
2048,6545,8,5,3,6
2049,6545,9,5,2,3
2050,6545,3,0,2,6
2051,6545,5,4,0,4
2052,6545,5,3,0,1
2053,6545,4,3,3,7
2054,6545,4,0,0,2
2055,6545,5,2,6,8
2056,6545,4,1,2,3
2057,6545,2,0,3,4
2058,6545,5,3,0,5
2059,6545,4,0,0,4
2060,6545,2,0,1,4
2061,6545,6,0,3,6
2062,6545,6,3,0,2
2063,6545,7,4,4,7
2064,6627,9,4,0,3
2065,6627,7,5,1,4
