num,ms,up,down,left,right
1093,3443,6,1,1,3
1094,3443,4,2,0,3
1095,3443,7,0,1,6
1096,3459,6,3,3,6
1097,3459,5,3,0,4
1098,3459,3,0,0,4
1099,3459,4,0,3,5
1100,3459,4,3,0,3
1101,3474,7,1,3,7
1102,3474,5,0,3,4
1103,3474,3,0,0,6
1104,3474,5,0,3,5
1105,3474,3,0,2,4
1106,3490,4,0,0,3
1107,3490,4,0,1,4
1108,3490,4,3,1,4
1109,3490,1,1,2,7
1110,3490,3,0,0,5
1111,3505,2,0,2,6
1112,3505,4,1,2,5
1113,3505,4,1,1,4
1114,3505,5,0,1,4
1115,3505,3,0,0,3
1116,3521,7,4,3,4
1117,3521,4,0,1,3
1118,3521,8,4,3,5
1119,3521,5,3,2,6
1120,3521,7,0,5,6
1121,3536,8,2,3,5
1122,3536,3,2,1,4
1123,3536,5,2,1,4
1124,3536,4,2,1,3
1125,3551,5,2,0,3
1126,3551,5,2,0,5
1127,3551,4,2,4,6
1128,3551,7,0,3,5
1129,3551,4,2,1,4
1130,3567,7,3,3,8
1131,3567,5,0,1,4
1132,3567,4,1,3,4
1133,3567,4,1,0,4
1134,3567,3,0,3,6
1135,3582,4,0,0,3
1136,3582,4,2,1,4
1137,3582,6,4,1,5
1138,3582,6,3,4,4
1139,3582,3,1,2,6
1140,3598,6,3,1,3
1141,3598,6,2,3,6
1142,3598,5,1,1,4
1143,3598,6,3,0,4
1144,3598,6,2,2,6
1145,3614,7,3,0,2
1146,3614,5,2,0,3
1147,3614,6,0,2,7
1148,3614,6,4,3,7
1149,3614,6,3,3,8
1150,3629,6,1,1,4
1151,3629,5,0,0,6
1152,3629,6,2,0,4
1153,3629,4,3,0,5
1154,3629,5,2,2,4
1155,3645,6,2,0,5
1156,3645,7,3,0,4
1157,3645,4,0,1,4
1158,3645,6,0,1,6
1159,3645,3,0,2,6
1160,3659,5,0,3,6
1161,3659,6,2,0,6
1162,3659,6,2,3,7
1163,3659,4,2,3,4
1164,3675,5,1,4,3
1165,3675,3,0,1,5
1166,3675,5,2,2,4
1167,3675,6,0,2,4
1168,3675,3,2,1,5
1169,3690,1,1,3,4
1170,3690,4,3,1,4
1171,3690,6,2,2,4
1172,3690,6,3,1,5
1173,3690,3,0,1,4
1174,3706,4,1,3,6
1175,3706,6,1,3,5
1176,3706,4,0,3,5
1177,3706,6,3,4,6
1178,3706,5,2,2,4
1179,3721,5,1,2,5
1180,3721,3,0,2,5
1181,3721,4,0,0,4
1182,3721,5,1,0,3
1183,3721,7,1,0,4
1184,3737,6,2,6,7
1185,3737,5,3,0,3
1186,3737,6,2,1,5
1187,3737,5,1,3,6
1188,3737,5,2,0,8
1189,3753,4,0,2,5
1190,3753,5,1,2,4
1191,3753,4,0,0,4
1192,3753,4,2,0,4
1193,3753,5,3,0,2
1194,3768,4,0,3,4
1195,3768,3,0,3,5
1196,3768,7,4,3,4
1197,3768,4,1,1,3
1198,3768,6,2,2,4
1199,3784,3,0,2,5
1200,3784,5,4,0,3
1201,3784,1,0,1,4
1202,3784,3,3,2,4
1203,3784,4,2,2,4
1204,3799,6,4,1,4
1205,3799,6,3,2,5
1206,3799,5,2,1,1
1207,3799,7,2,2,4
1208,3814,6,3,4,8
1209,3814,6,3,1,5
1210,3814,4,1,2,4
1211,3814,5,2,3,3
1212,3814,6,2,4,4
1213,3830,2,0,3,5
1214,3830,3,0,1,4
1215,3830,4,2,1,5
1216,3830,3,0,2,6
1217,3830,5,1,1,4
1218,3845,4,1,1,5
1219,3845,4,1,1,4
1220,3845,4,0,0,4
1221,3845,7,3,3,7
1222,3845,6,2,2,4
1223,3861,6,5,2,4
1224,3861,6,2,1,4
1225,3861,4,1,1,3
1226,3861,5,0,1,5
1227,3861,6,1,2,6
1228,3876,4,0,2,5
1229,3876,3,1,1,4
1230,3876,7,0,0,4
1231,3876,6,2,1,5
1232,3876,6,3,4,4
1233,3892,5,3,2,7
1234,3892,4,3,5,5
1235,3892,5,2,4,5
1236,3892,4,0,1,4
1237,3892,7,1,3,7
1238,3908,6,1,0,3
1239,3908,3,2,2,6
1240,3908,6,0,2,4
1241,3908,4,0,0,4
1242,3908,6,2,0,4
1243,3922,3,0,1,5
1244,3922,3,0,2,6
1245,3922,5,1,1,4
1246,3922,4,0,0,2
1247,3938,4,2,2,7
1248,3938,8,3,1,4
1249,3938,4,1,3,3
1250,3938,8,2,1,3
1251,3938,4,1,3,4
1252,3953,2,0,2,4
1253,3953,7,1,2,4
1254,3953,7,3,0,6
1255,3953,4,3,1,4
1256,3953,5,1,0,3
1257,3969,3,2,5,8
1258,3969,8,3,2,4
1259,3969,5,4,2,5
1260,3969,3,0,1,4
1261,3969,4,1,4,6
1262,3986,8,3,5,6
1263,3986,5,0,0,2
1264,3986,5,3,4,8
1265,3986,4,2,1,3
1266,3986,7,2,3,7
1267,4000,6,1,2,5
1268,4000,5,1,3,3
1269,4000,4,1,1,3
1270,4000,5,0,0,3
1271,4000,4,1,2,3
1272,4016,4,1,0,3
1273,4016,5,3,0,4
1274,4016,6,0,4,6
1275,4016,6,2,1,5
1276,4016,6,3,0,0
1277,4032,4,0,2,6
1278,4032,5,0,0,5
1279,4032,3,0,2,5
1280,4032,5,1,1,3
1281,4032,4,1,2,4
1282,4047,6,4,1,2
1283,4047,6,0,3,8
1284,4047,4,0,1,2
1285,4047,5,3,0,3
1286,4047,5,1,3,5
1287,4063,4,0,0,4
1288,4063,4,1,2,6
1289,4063,3,0,0,5
1290,4063,8,3,2,4
1291,4063,6,2,3,8
1292,4079,6,2,3,6
1293,4079,7,3,1,4
1294,4079,7,2,1,6
1295,4079,4,0,0,4
1296,4079,6,3,3,6
1297,4093,4,1,0,4
1298,4093,6,3,2,4
1299,4093,5,2,1,4
1300,4093,5,0,2,5
1301,4109,6,3,4,6
1302,4109,6,2,0,3
1303,4109,5,2,2,3
1304,4109,4,1,1,6
1305,4109,4,1,4,5
1306,4124,6,1,2,4
1307,4124,5,4,1,5
1308,4124,6,2,1,4
1309,4124,5,3,2,6
1310,4124,4,2,1,2
1311,4140,9,4,0,2
1312,4140,5,3,2,4
1313,4140,7,2,3,6
1314,4140,4,3,0,4
1315,4140,4,0,1,5
1316,4156,3,1,2,3
1317,4156,4,1,1,5
1318,4156,6,3,0,4
1319,4156,3,0,0,3
1320,4156,5,0,0,3
1321,4171,6,1,0,2
1322,4171,4,0,1,5
1323,4171,3,2,2,5
1324,4171,3,0,0,4
1325,4171,4,1,0,4
1326,4187,4,1,1,6
1327,4187,6,3,1,5
1328,4187,6,3,2,6
1329,4187,4,0,3,5
1330,4187,4,0,0,3
1331,4201,4,1,1,3
1332,4201,4,0,3,5
1333,4201,6,3,2,6
1334,4201,5,2,0,4
1335,4216,7,3,0,2
1336,4216,5,3,0,6
1337,4216,4,0,0,4
1338,4216,4,1,1,4
1339,4216,4,0,2,3
1340,4231,4,2,4,4
1341,4231,5,3,1,4
1342,4231,7,2,3,5
1343,4231,4,3,3,5
1344,4231,5,1,0,3
1345,4247,5,1,2,3
1346,4247,5,1,4,5
1347,4247,4,1,3,4
1348,4247,5,0,0,1
1349,4247,4,1,1,5
1350,4263,3,0,0,4
1351,4263,8,4,1,4
1352,4263,4,0,0,4
1353,4263,6,2,2,3
1354,4263,4,2,2,4
1355,4279,6,2,2,6
1356,4279,6,1,0,3
1357,4279,8,3,3,6
1358,4279,4,0,0,3
1359,4279,4,1,0,3
1360,4295,5,2,2,6
1361,4295,5,3,3,4
1362,4295,5,2,1,4
1363,4295,3,2,2,4
1364,4295,5,0,2,4
1365,4310,4,1,4,7
1366,4310,5,2,3,6
1367,4310,4,0,1,4
1368,4310,6,3,0,6
1369,4310,3,1,4,5
1370,4326,10,5,2,5
1371,4326,4,2,2,7
1372,4326,4,1,3,7
1373,4326,4,1,1,3
1374,4326,6,4,2,7
1375,4341,4,1,0,6
1376,4341,6,3,3,5
1377,4341,5,0,0,5
1378,4341,4,2,3,3
1379,4356,6,3,0,3
1380,4356,5,3,3,4
1381,4356,5,2,3,5
1382,4356,4,3,2,4
1383,4356,5,1,0,4
1384,4372,5,4,3,6
1385,4372,6,2,0,4
1386,4372,3,1,3,7
1387,4372,4,1,0,4
1388,4372,6,4,2,6
1389,4387,4,2,4,10
1390,4387,3,0,3,7
1391,4387,6,3,0,4
1392,4387,5,4,3,3
1393,4387,4,1,1,6
1394,4403,6,1,1,6
1395,4403,6,4,0,7
1396,4403,5,4,2,9
1397,4403,5,7,2,10
1398,4403,8,8,5,13
1399,4419,7,6,3,9
1400,4419,6,9,8,13
1401,4419,6,9,4,14
1402,4419,7,11,7,14
1403,4419,10,12,7,14
1404,4434,11,13,12,21
1405,4434,11,16,11,22
1406,4434,13,19,16,24
1407,4434,15,21,17,23
1408,4434,17,22,17,26
1409,4450,17,26,20,30
1410,4450,19,27,20,31
1411,4450,21,30,24,33
1412,4450,24,32,25,35
1413,4450,26,34,27,37
1414,4466,31,38,28,40
1415,4466,31,39,31,42
1416,4466,34,44,34,46
1417,4466,36,45,38,45
1418,4466,38,45,40,51
1419,4481,42,51,45,55
1420,4481,46,52,45,57
1421,4481,49,55,50,59
1422,4481,53,59,52,61
1423,4481,54,62,54,63
1424,4496,57,60,55,66
1425,4496,59,62,59,69
1426,4496,64,66,61,69
1427,4496,66,68,63,72
1428,4511,72,70,65,74
1429,4511,74,71,66,77
1430,4511,75,70,71,82
1431,4511,80,76,73,84
1432,4511,83,76,77,87
1433,4527,87,77,79,89
1434,4527,87,79,81,90
1435,4527,94,82,84,94
1436,4527,98,84,88,97
1437,4527,100,87,88,101
1438,4543,103,87,94,108
1439,4543,108,89,95,106
1440,4543,110,91,97,109
1441,4543,116,95,101,111
1442,4543,121,99,100,113
1443,4559,122,98,107,118
1444,4559,127,101,112,123
1445,4559,132,105,114,125
1446,4559,137,107,114,128
1447,4559,139,109,121,134
1448,4574,140,109,121,135
1449,4574,149,115,127,140
1450,4574,154,120,129,143
1451,4574,156,122,133,144
1452,4574,162,125,137,149
1453,4590,165,124,140,153
1454,4590,172,131,143,158
1455,4590,174,129,147,158
1456,4590,176,132,151,164
1457,4590,182,136,151,166
1458,4606,184,138,156,172
1459,4606,186,138,159,171
1460,4606,193,145,163,177
1461,4606,198,147,163,179
1462,4606,198,148,169,183
1463,4621,204,154,168,185
1464,4621,206,154,175,190
1465,4621,209,154,177,192
1466,4621,212,156,179,196
1467,4621,216,161,180,198
1468,4637,219,162,184,203
1469,4637,223,166,186,205
1470,4637,226,169,190,207
1471,4637,229,170,194,212
1472,4637,233,174,198,217
1473,4653,235,176,200,218
1474,4653,240,179,203,221
1475,4653,244,181,203,222
1476,4653,246,182,208,227
1477,4653,248,184,207,228
1478,4669,253,186,211,233
1479,4669,255,190,215,235
1480,4669,255,191,219,237
1481,4669,255,196,219,240
1482,4669,255,195,223,244
1483,4684,255,205,226,246
1484,4684,255,201,229,252
1485,4684,255,204,232,254
1486,4684,255,207,235,255
1487,4684,255,210,234,255
1488,4699,255,212,241,255
1489,4699,255,216,245,255
1490,4699,255,217,247,255
1491,4699,255,221,250,255
1492,4714,255,225,253,255
1493,4714,255,226,255,255
1494,4714,255,227,255,255
1495,4714,255,232,255,255
1496,4714,255,233,255,255
1497,4730,255,234,255,255
1498,4730,255,239,255,255
1499,4730,255,243,255,255
1500,4730,255,246,255,255
1501,4730,255,249,255,255
1502,4745,255,246,255,255
1503,4745,255,253,255,255
1504,4745,255,255,255,255
1505,4745,255,255,255,255
1506,4745,255,255,255,255
1507,4761,255,255,255,255
1508,4761,255,255,255,255
1509,4761,255,255,255,255
1510,4761,255,255,255,255
1511,4761,255,255,255,255
1512,4777,255,255,255,255
1513,4777,255,255,255,255
1514,4777,255,255,255,255
1515,4777,255,255,255,255
1516,4777,255,255,255,255
1517,4793,255,255,255,255
1518,4793,255,255,255,255
1519,4793,255,255,255,255
1520,4793,255,255,255,255
1521,4793,255,255,255,255
1522,4808,255,255,255,255
1523,4808,255,255,255,255
1524,4808,255,255,255,255
1525,4808,255,255,255,255
1526,4808,255,255,255,255
1527,4824,255,255,255,255
1528,4824,255,255,255,255
1529,4824,255,255,255,255
1530,4824,255,255,255,255
1531,4824,255,255,255,255
1532,4840,255,255,255,255
1533,4840,255,255,255,255
1534,4840,255,255,255,255
1535,4840,255,255,255,255
1536,4840,255,255,255,255
1537,4855,255,255,255,255
1538,4855,255,255,255,255
1539,4855,255,255,255,255
1540,4855,255,255,255,255
1541,4855,255,255,255,255
1542,4870,255,255,255,255
1543,4870,255,255,255,255
1544,4870,255,255,255,255
1545,4870,255,255,255,255
1546,4885,255,255,255,255
1547,4885,255,255,255,255
1548,4885,255,255,255,255
1549,4885,255,255,255,255
1550,4885,255,255,255,255
1551,4901,255,255,255,255
1552,4901,255,255,255,255
1553,4901,255,255,255,255
1554,4901,255,255,255,255
1555,4901,255,255,255,255
1556,4917,255,255,255,255
1557,4917,255,255,255,255
1558,4917,255,255,255,255
1559,4917,255,255,255,255
1560,4917,255,255,255,255
1561,4932,255,255,255,255
1562,4932,255,255,255,255
1563,4932,255,255,255,255
1564,4932,255,255,255,255
1565,4932,255,255,255,255
1566,4948,255,255,255,255
1567,4948,255,255,255,255
1568,4948,255,255,255,255
1569,4948,255,255,255,255
1570,4948,255,255,255,255
1571,4964,255,255,255,255
1572,4964,255,255,255,255
1573,4964,255,255,255,255
1574,4964,255,255,255,255
1575,4964,255,255,255,255
1576,4980,255,255,255,255
1577,4980,255,255,255,255
1578,4980,255,255,255,255
1579,4980,255,255,255,255
1580,4980,255,255,255,255
1581,4996,255,255,255,255
1582,4996,255,255,255,255
1583,4996,255,255,255,255
1584,4996,255,255,255,255
1585,4996,255,255,255,255
1586,5011,255,255,255,255
1587,5011,255,255,255,255
1588,5011,255,255,255,255
1589,5011,255,255,255,255
1590,5011,255,255,255,255
1591,5027,255,255,255,255
1592,5027,255,255,255,255
1593,5027,255,255,255,255
1594,5027,255,255,255,255
1595,5027,255,255,255,255
1596,5043,255,255,255,255
1597,5043,255,255,255,255
1598,5043,255,255,255,255
1599,5043,255,255,255,255
1600,5043,255,255,255,255
1601,5058,255,255,255,255
1602,5058,255,255,255,255
1603,5058,255,255,255,255
1604,5058,255,255,255,255
1605,5058,255,255,255,255
1606,5073,255,255,255,255
1607,5073,255,255,255,255
1608,5073,255,255,255,255
1609,5073,255,255,255,255
1610,5088,255,255,255,255
1611,5088,255,255,255,255
1612,5088,255,255,255,255
1613,5088,255,255,255,255
1614,5088,255,255,255,255
1615,5104,255,255,255,255
1616,5104,255,255,255,255
1617,5104,255,255,255,255
1618,5104,255,255,255,255
1619,5104,255,255,255,255
1620,5120,255,255,255,255
1621,5120,255,255,255,255
1622,5120,255,255,255,255
1623,5120,255,255,255,255
1624,5120,255,255,255,255
1625,5145,255,255,255,255
1626,5145,255,255,255,255
1627,5145,255,255,255,255
1628,5145,255,255,255,255
1629,5145,255,255,255,255
1630,5145,255,255,255,255
1631,5145,255,255,255,255
1632,5145,255,255,255,255
1633,5161,255,255,255,255
1634,5161,255,255,255,255
1635,5161,255,255,255,255
1636,5161,255,255,255,255
1637,5161,255,255,255,255
1638,5177,255,255,255,255
1639,5177,255,255,255,255
1640,5177,255,255,255,255
1641,5177,255,255,255,255
1642,5177,255,255,255,255
1643,5193,255,255,255,255
1644,5193,255,255,255,255
1645,5193,255,255,255,255
1646,5193,255,255,255,255
1647,5193,255,255,255,255
1648,5208,255,255,255,255
1649,5208,255,255,255,255
1650,5208,255,255,255,255
1651,5208,255,255,255,255
1652,5208,255,255,255,255
1653,5224,255,255,255,255
1654,5224,255,255,255,255
1655,5224,255,255,255,255
1656,5224,255,255,255,255
1657,5224,255,255,255,255
1658,5240,255,255,255,255
1659,5240,255,255,255,255
1660,5240,255,255,255,255
1661,5240,255,255,255,255
1662,5240,255,255,255,255
1663,5255,255,255,255,255
1664,5255,255,255,255,255
1665,5255,255,255,255,255
1666,5255,255,255,255,255
1667,5255,255,255,255,255
1668,5271,255,255,255,255
1669,5271,255,255,255,255
1670,5271,255,255,255,255
1671,5271,255,255,255,255
1672,5271,255,255,255,255
1673,5287,255,255,255,255
1674,5287,255,255,255,255
1675,5287,255,255,255,255
1676,5287,255,255,255,255
1677,5287,255,255,255,255
1678,5302,255,255,255,255
1679,5302,255,255,255,255
1680,5302,255,255,255,255
1681,5302,255,255,255,255
1682,5302,255,255,255,255
1683,5317,255,255,255,255
1684,5317,255,255,255,255
1685,5317,255,255,255,255
1686,5317,255,255,255,255
1687,5332,255,255,255,255
1688,5332,255,255,255,255
1689,5332,255,255,255,255
1690,5332,255,255,255,255
1691,5332,255,255,255,255
1692,5348,255,255,255,255
1693,5348,255,255,255,255
1694,5348,255,255,255,255
1695,5348,255,255,255,255
1696,5348,255,255,255,255
1697,5364,255,255,255,255
1698,5364,255,255,255,255
1699,5364,255,255,255,255
1700,5364,255,255,255,255
1701,5364,255,255,255,255
1702,5379,255,255,255,255
1703,5379,255,255,255,255
1704,5379,255,255,255,255
1705,5379,255,255,255,255
1706,5379,255,255,255,255
1707,5395,255,255,255,255
1708,5395,255,255,255,255
1709,5395,255,255,255,255
1710,5395,255,255,255,255
1711,5395,255,255,255,255
1712,5411,255,255,255,255
1713,5411,255,255,255,255
1714,5411,255,255,255,255
1715,5411,255,255,255,255
1716,5411,255,255,255,255
1717,5426,255,255,255,255
1718,5426,255,255,255,255
1719,5426,255,255,255,255
1720,5426,255,255,255,255
1721,5426,255,255,255,255
1722,5442,255,255,255,255
1723,5442,255,255,255,255
1724,5442,255,255,255,255
1725,5442,255,255,255,255
1726,5442,255,255,255,255
1727,5458,255,255,255,255
1728,5458,255,255,255,255
1729,5458,255,255,255,255
1730,5458,255,255,255,255
1731,5458,255,255,255,255
1732,5472,255,255,255,255
1733,5472,255,255,255,255
1734,5472,255,255,255,255
1735,5472,255,255,255,255
1736,5487,255,255,255,255
1737,5487,255,255,255,255
1738,5487,255,255,255,255
1739,5487,255,255,255,255
1740,5487,255,255,255,255
1741,5502,255,255,255,255
1742,5502,255,255,255,255
1743,5502,255,255,255,255
1744,5502,255,255,255,255
1745,5502,255,255,255,255
1746,5518,255,255,255,255
1747,5518,255,255,255,255
1748,5518,255,255,255,255
1749,5518,255,255,255,255
1750,5518,255,255,255,255
1751,5534,255,255,255,255
1752,5534,255,255,255,255
1753,5534,255,255,255,255
1754,5534,255,255,255,255
1755,5534,255,255,255,255
1756,5550,255,255,255,255
1757,5550,255,255,255,255
1758,5550,255,255,255,255
1759,5550,255,255,255,255
1760,5550,255,255,255,255
1761,5565,255,255,255,255
1762,5565,255,255,255,255
1763,5565,255,255,255,255
1764,5565,255,255,255,255
1765,5565,255,255,255,255
1766,5581,255,255,255,255
1767,5581,255,255,255,255
1768,5581,255,255,255,255
1769,5581,255,255,255,255
1770,5581,255,255,255,255
1771,5597,255,255,255,255
1772,5597,255,255,255,255
1773,5597,255,255,255,255
1774,5597,255,255,255,255
1775,5597,255,255,255,255
1776,5612,255,255,255,255
1777,5612,255,255,255,255
1778,5612,255,255,255,255
1779,5612,255,255,255,255
1780,5626,255,255,255,255
1781,5626,255,255,255,255
1782,5626,255,255,255,255
1783,5626,255,255,255,255
1784,5626,255,255,255,255
1785,5642,255,255,255,255
1786,5642,255,255,255,255
1787,5642,255,255,255,255
1788,5642,255,255,255,255
1789,5642,255,255,255,255
1790,5658,255,255,255,255
1791,5658,255,255,255,255
1792,5658,255,255,255,255
1793,5658,255,255,255,255
1794,5658,255,255,255,255
1795,5673,255,255,255,255
1796,5673,255,255,255,255
1797,5673,255,255,255,255
1798,5673,255,255,255,255
1799,5673,255,255,255,255
1800,5689,255,255,255,255
1801,5689,255,255,255,255
1802,5689,255,255,255,255
1803,5689,255,255,255,255
1804,5689,255,255,255,255
1805,5704,255,255,255,255
1806,5704,255,255,255,255
1807,5704,255,255,255,255
1808,5704,255,255,255,255
1809,5719,255,255,255,255
1810,5719,255,255,255,255
1811,5719,255,255,255,255
1812,5719,255,255,255,255
1813,5719,255,255,255,255
1814,5734,255,255,255,255
1815,5734,255,255,255,255
1816,5734,255,255,255,255
1817,5734,255,255,255,255
1818,5734,255,255,255,255
1819,5750,255,251,255,255
1820,5750,255,244,255,255
1821,5750,255,235,255,255
1822,5750,255,225,254,255
1823,5750,255,222,243,255
1824,5766,255,210,236,254
1825,5766,255,204,226,248
1826,5766,255,197,220,241
1827,5766,255,191,210,232
1828,5766,249,183,203,222
1829,5782,238,177,194,213
1830,5782,229,166,186,206
1831,5782,221,164,177,197
1832,5782,211,156,170,190
1833,5782,203,150,163,182
1834,5798,191,143,156,172
1835,5798,184,136,151,165
1836,5798,177,134,141,157
1837,5798,167,123,136,153
1838,5798,160,117,129,144
1839,5814,156,118,122,138
1840,5814,142,107,115,128
1841,5814,137,103,108,122
1842,5814,128,97,105,120
1843,5814,122,92,95,114
1844,5830,115,88,93,109
1845,5830,108,83,84,101
1846,5830,102,79,81,97
1847,5830,96,73,72,88
1848,5830,90,70,71,85
1849,5845,86,66,67,82
1850,5845,82,64,61,75
1851,5845,75,59,58,73
1852,5845,69,53,52,68
1853,5845,63,51,47,63
1854,5861,61,47,43,59
1855,5861,53,45,42,57
1856,5861,50,44,38,53
1857,5861,45,38,33,49
1858,5861,41,34,29,45
1859,5877,38,34,30,44
1860,5877,37,33,23,39
1861,5877,33,30,25,39
1862,5877,28,27,21,33
1863,5877,25,21,19,32
1864,5892,23,20,21,31
1865,5892,23,21,15,24
1866,5892,21,20,15,25
1867,5892,21,21,13,23
1868,5892,14,15,12,21
1869,5908,18,17,8,18
1870,5908,15,14,10,17
1871,5908,11,11,6,17
1872,5908,12,12,7,14
1873,5908,11,11,4,12
1874,5924,11,11,5,14
1875,5924,9,6,5,12
1876,5924,10,8,6,12
1877,5924,8,8,5,13
1878,5924,8,8,8,10
1879,5939,8,7,2,8
1880,5939,6,5,2,8
1881,5939,5,3,3,8
1882,5939,7,4,5,13
1883,5939,6,3,5,7
1884,5954,7,4,1,6
1885,5954,3,3,2,6
1886,5954,7,4,2,4
1887,5954,4,3,2,6
1888,5969,3,2,3,5
1889,5969,4,3,2,3
1890,5969,4,1,2,5
1891,5969,5,3,2,4
1892,5969,6,1,1,3
1893,5985,3,0,3,6
1894,5985,7,2,2,4
1895,5985,4,1,2,5
1896,5985,4,2,3,6
1897,5985,5,2,0,4
1898,6001,8,3,2,5
1899,6001,3,4,2,7
1900,6001,4,4,3,3
1901,6001,7,4,2,7
1902,6001,4,2,3,8
1903,6016,6,4,3,5
1904,6016,5,0,2,5
1905,6016,5,2,0,4
1906,6016,6,4,1,4
1907,6016,4,2,1,6
1908,6032,6,4,1,6
1909,6032,4,0,2,5
1910,6032,4,0,1,4
1911,6032,3,1,2,4
1912,6032,5,2,0,4
1913,6048,4,0,2,4
1914,6048,5,2,2,5
1915,6048,5,1,1,2
1916,6048,3,3,1,3
1917,6048,7,4,0,3
1918,6063,4,0,0,4
1919,6063,5,1,2,5
1920,6063,4,0,0,1
1921,6063,4,0,0,5
1922,6063,4,0,4,7
1923,6079,4,0,3,5
1924,6079,5,0,0,5
1925,6079,2,0,1,7
1926,6079,3,1,2,3
1927,6079,2,1,5,8
1928,6094,4,4,1,4
1929,6094,4,3,2,4
1930,6094,4,1,3,7
1931,6094,8,2,0,4
1932,6109,4,2,0,0
1933,6109,4,1,1,4
1934,6109,5,1,1,4
1935,6109,6,2,3,6
1936,6109,4,1,0,3
1937,6124,6,2,0,5
1938,6124,6,3,3,3
1939,6124,5,3,1,4
1940,6124,9,5,0,4
1941,6124,4,3,3,4
1942,6139,6,0,2,4
1943,6139,4,0,1,4
1944,6139,5,2,1,4
1945,6139,4,0,1,4
1946,6139,4,0,0,2
1947,6155,6,4,2,5
1948,6155,6,0,2,4
1949,6155,6,4,2,5
1950,6155,4,0,2,4
1951,6155,4,1,3,6
1952,6170,6,1,2,5
1953,6170,7,3,1,3
1954,6170,5,2,3,4
1955,6170,6,2,2,5
1956,6185,5,2,0,3
1957,6185,5,2,1,4
1958,6185,5,2,3,5
1959,6185,7,1,1,4
1960,6185,4,2,3,5
1961,6200,4,0,1,6
1962,6200,6,1,2,3
1963,6200,5,1,0,2
1964,6200,6,1,0,4
1965,6200,4,3,0,4
1966,6216,3,0,0,7
1967,6216,3,2,2,4
1968,6216,6,3,3,3
1969,6216,4,1,0,5
1970,6216,7,2,1,4
1971,6232,3,0,0,4
1972,6232,4,1,1,4
1973,6232,7,0,2,5
1974,6232,4,1,2,4
1975,6232,4,0,3,4
1976,6248,9,3,1,4
1977,6248,3,0,3,4
1978,6248,4,1,1,5
1979,6248,4,0,1,4
1980,6248,4,0,2,6
1981,6263,3,0,0,4
1982,6263,4,3,0,5
1983,6263,4,3,3,6
1984,6263,3,1,0,2
1985,6263,6,2,2,5
1986,6279,7,4,2,5
1987,6279,6,1,3,4
1988,6279,5,0,2,4
1989,6279,3,1,1,4
1990,6279,4,0,0,0
1991,6295,4,0,0,4
1992,6295,4,1,4,8
1993,6295,4,2,2,5
1994,6295,4,0,2,4
1995,6295,6,2,1,6
1996,6310,3,0,3,5
1997,6310,4,2,0,4
1998,6310,4,2,1,3
1999,6310,6,0,1,5
2000,6310,5,3,1,4
2001,6326,6,0,1,4
2002,6326,5,3,2,6
2003,6326,5,2,1,4
2004,6326,7,5,1,4
2005,6326,4,0,0,4
2006,6342,3,0,3,6
2007,6342,4,0,2,3
2008,6342,4,3,2,4
2009,6342,5,3,2,4
2010,6342,7,2,2,5
2011,6357,5,0,3,4
2012,6357,6,4,2,4
2013,6357,7,3,0,6
2014,6357,4,0,1,5
2015,6371,5,2,1,3
2016,6371,6,2,4,6
2017,6371,4,2,0,6
2018,6371,3,1,1,5
2019,6371,5,2,0,3
2020,6387,4,0,3,3
2021,6387,4,0,0,5
2022,6387,5,3,1,4
2023,6387,5,2,1,4
2024,6387,4,1,3,7
2025,6403,5,2,0,3
2026,6403,6,1,2,5
2027,6403,6,2,0,4
2028,6403,4,0,0,4
2029,6403,3,2,2,4
2030,6418,7,3,1,4
2031,6418,6,1,1,4
2032,6418,5,0,0,3
2033,6418,5,2,4,4
2034,6418,8,4,3,5
2035,6433,7,3,2,3
2036,6433,4,1,3,3
2037,6433,8,3,1,4
2038,6433,3,0,1,5
2039,6447,4,1,1,3
2040,6447,4,3,2,4
2041,6447,3,1,1,5
2042,6447,4,1,2,4
2043,6447,3,0,3,7
2044,6463,5,1,0,3
2045,6463,6,3,2,5
2046,6463,4,1,2,4
2047,6463,4,0,3,5
2048,6463,3,0,3,6
2049,6478,6,2,1,4
2050,6478,6,1,1,4
2051,6478,5,1,3,5
2052,6478,3,0,0,3
2053,6478,4,3,2,4
2054,6494,4,2,3,7
2055,6494,5,2,1,3
2056,6494,6,0,3,8
2057,6494,4,0,3,5
2058,6494,5,2,1,5
2059,6509,3,0,1,3
2060,6509,5,1,2,4
2061,6509,4,0,0,4
2062,6509,6,4,1,4
2063,6524,5,2,0,4
2064,6524,6,1,1,3
2065,6524,4,1,2,4
2066,6524,3,0,1,3
2067,6524,5,2,1,4
2068,6540,4,0,0,2
2069,6540,7,3,0,3
2070,6540,4,2,2,3
2071,6540,4,0,0,3
2072,6540,8,2,2,5
2073,6555,3,0,0,2
2074,6555,3,2,3,5
2075,6555,6,3,0,4
2076,6555,3,3,1,5
2077,6555,4,2,0,3
2078,6571,4,0,2,5
2079,6571,5,1,2,3
2080,6571,2,0,4,4
2081,6571,6,2,2,2
2082,6571,5,0,0,4
2083,6587,4,0,0,0
2084,6587,3,0,3,4
2085,6587,5,1,0,5
2086,6587,5,2,0,3
2087,6587,5,2,0,4
2088,6602,4,3,3,6
2089,6602,5,3,2,6
2090,6602,2,0,2,4
2091,6602,4,0,2,5
