num,ms,up,down,left,right
1094,3422,7,3,5,7
1095,3422,3,1,1,5
1096,3422,9,4,1,2
1097,3422,4,0,1,2
1098,3422,6,3,2,4
1099,3422,2,0,3,6
1100,3422,6,1,0,3
1101,3422,8,2,3,9
1102,3422,3,0,0,2
1103,3422,8,3,1,4
1104,3422,10,5,0,4
1105,3422,4,2,3,7
1106,3495,5,1,2,3
1107,3495,7,3,0,6
1108,3495,8,3,2,4
1109,3495,6,3,3,6
1110,3495,6,0,2,5
1111,3495,7,3,0,6
1112,3495,4,2,2,4
1113,3495,5,0,3,4
1114,3495,5,3,2,7
1115,3495,4,0,0,3
1116,3495,7,3,0,3
1117,3495,7,4,3,5
1118,3495,4,1,0,3
1119,3495,6,3,1,5
1120,3495,8,4,6,7
1121,3495,4,3,0,3
1122,3495,6,2,0,4
1123,3495,4,1,0,4
1124,3495,7,4,1,3
1125,3495,4,0,3,8
1126,3495,10,4,0,1
1127,3495,4,0,0,2
1128,3495,3,0,1,5
1129,3574,8,2,5,8
1130,3574,4,3,1,5
1131,3574,5,2,1,7
1132,3574,8,2,1,7
1133,3574,4,2,2,8
1134,3574,4,1,1,5
1135,3574,3,0,3,7
1136,3574,7,3,3,4
1137,3574,7,4,0,4
1138,3574,4,3,0,5
1139,3574,4,0,3,8
1140,3574,6,3,2,4
1141,3574,2,0,3,3
1142,3574,7,4,0,1
1143,3574,4,1,1,4
1144,3574,4,1,3,7
1145,3574,4,0,2,4
1146,3574,5,4,3,5
1147,3574,7,3,0,4
1148,3574,8,4,2,4
1149,3574,6,4,0,4
1150,3574,7,3,2,5
1151,3574,4,3,2,4
1152,3574,2,0,1,5
1153,3574,6,3,0,3
1154,3650,7,3,4,8
1155,3650,5,2,1,4
1156,3650,4,2,2,5
1157,3650,5,1,2,6
1158,3650,9,3,2,5
1159,3650,6,1,1,3
1160,3650,6,2,3,7
1161,3650,4,0,9,11
1162,3650,6,2,5,7
1163,3650,6,3,2,5
1164,3650,6,3,2,6
1165,3650,9,3,0,2
1166,3650,4,2,4,10
1167,3650,4,1,2,5
1168,3650,5,0,2,4
1169,3650,4,0,0,5
1170,3650,6,3,0,4
1171,3650,4,0,4,7
1172,3650,4,0,2,6
1173,3650,6,1,0,4
1174,3650,7,1,3,7
1175,3650,0,0,6,7
1176,3650,7,4,1,4
1177,3650,3,0,4,8
1178,3726,4,0,2,7
1179,3726,4,1,2,3
1180,3726,6,1,0,4
1181,3726,6,2,1,3
1182,3726,7,3,2,5
1183,3726,5,4,3,5
1184,3726,4,3,4,4
1185,3726,4,1,2,4
1186,3726,7,2,0,3
1187,3726,4,0,2,4
1188,3726,11,3,2,6
1189,3726,5,3,0,4
1190,3726,6,0,4,6
1191,3726,8,4,2,3
1192,3726,5,1,0,4
1193,3726,4,0,6,9
1194,3726,5,0,3,6
1195,3726,7,4,2,4
1196,3726,8,3,0,4
1197,3726,8,3,4,4
1198,3726,9,7,1,8
1199,3726,6,0,0,3
1200,3726,2,2,0,3
1201,3726,4,1,2,3
1202,3802,6,2,1,6
1203,3802,8,3,2,6
1204,3802,5,4,1,6
1205,3802,7,2,3,7
1206,3802,6,3,0,5
1207,3802,7,1,0,4
1208,3802,8,3,3,7
1209,3802,4,0,2,4
1210,3802,6,3,1,3
1211,3802,7,4,0,1
1212,3802,4,1,2,6
1213,3802,8,5,0,2
1214,3802,6,4,2,7
1215,3802,3,0,0,5
1216,3802,8,4,0,4
1217,3802,6,1,2,4
1218,3802,6,0,1,3
1219,3802,9,5,3,5
1220,3802,8,4,0,1
1221,3802,4,1,2,3
1222,3802,3,1,0,4
1223,3802,3,0,0,5
1224,3802,8,7,2,4
1225,3802,5,1,1,4
1226,3878,3,1,3,3
1227,3878,7,3,3,4
1228,3878,7,2,1,5
1229,3878,4,0,3,5
1230,3878,4,3,3,6
1231,3878,4,1,1,4
1232,3878,4,0,2,6
1233,3878,5,3,3,8
1234,3878,6,2,0,2
1235,3878,11,4,0,5
1236,3878,3,0,3,6
1237,3878,9,5,4,4
1238,3878,2,0,4,8
1239,3878,5,0,0,3
1240,3878,6,3,0,4
1241,3878,6,3,7,10
1242,3878,2,0,5,7
1243,3878,4,0,1,6
1244,3878,8,5,3,5
1245,3878,5,1,0,3
1246,3878,7,7,2,6
1247,3878,4,2,0,2
1248,3878,5,0,2,5
1249,3878,4,0,0,3
1250,3954,5,2,0,3
1251,3954,6,1,0,3
1252,3954,6,3,1,5
1253,3954,6,3,2,5
1254,3954,4,0,1,4
1255,3954,4,1,2,4
1256,3954,6,1,2,6
1257,3954,2,0,4,4
1258,3954,6,2,3,5
1259,3954,0,0,1,4
1260,3954,4,0,0,1
1261,3954,7,3,2,7
1262,3954,4,2,3,5
1263,3954,7,2,0,3
1264,3954,5,1,4,5
1265,3954,3,0,7,9
1266,3954,1,1,1,5
1267,3954,5,1,7,9
1268,3954,2,0,8,11
1269,3954,5,4,0,2
1270,3954,7,3,1,4
1271,3954,5,2,3,6
1272,3954,6,2,2,5
1273,3954,4,0,3,6
1274,4027,4,0,1,3
1275,4027,4,2,2,6
1276,4027,4,1,1,5
1277,4027,8,2,2,6
1278,4027,5,1,1,4
1279,4027,6,3,0,5
1280,4027,4,1,3,4
1281,4027,8,4,0,4
1282,4027,5,4,3,4
1283,4027,7,5,2,4
1284,4027,4,1,0,5
1285,4027,9,5,0,3
1286,4027,9,4,2,4
1287,4027,3,0,2,5
1288,4027,1,0,0,3
1289,4027,8,3,0,3
1290,4027,2,0,2,6
1291,4027,5,3,0,0
1292,4027,8,4,3,4
1293,4027,4,2,3,6
1294,4027,5,1,2,4
1295,4027,7,4,3,5
1296,4027,6,4,5,6
1297,4103,6,2,1,4
1298,4103,4,3,0,4
1299,4103,4,3,3,7
1300,4103,6,2,2,5
1301,4103,4,2,1,4
1302,4103,7,2,2,6
1303,4103,5,2,0,5
1304,4103,4,0,1,4
1305,4103,8,4,3,6
1306,4103,2,0,2,4
1307,4103,7,3,0,4
1308,4103,5,4,0,4
1309,4103,5,3,2,5
1310,4103,5,1,3,6
1311,4103,6,2,0,3
1312,4103,6,3,0,4
1313,4103,5,2,3,4
1314,4103,4,2,0,7
1315,4103,6,3,2,5
1316,4103,5,5,3,8
1317,4103,6,3,1,5
1318,4103,6,7,4,7
1319,4103,10,3,2,5
1320,4103,6,3,0,3
1321,4179,2,0,4,7
1322,4179,8,3,0,5
1323,4179,7,2,0,4
1324,4179,6,4,2,6
1325,4179,4,1,2,7
1326,4179,6,3,0,3
1327,4179,5,0,2,5
1328,4179,3,0,1,5
1329,4179,4,0,1,5
1330,4179,4,2,1,4
1331,4179,8,4,2,5
1332,4179,5,1,0,5
1333,4179,5,3,2,6
1334,4179,3,0,4,10
1335,4179,6,3,0,4
1336,4179,3,0,7,11
1337,4179,7,4,1,7
1338,4179,11,7,3,11
1339,4179,17,9,7,69
1340,4179,121,66,42,255
1341,4179,255,219,205,255
1342,4179,255,255,255,255
1343,4179,255,255,255,255
1344,4179,255,255,255,255
1345,4252,255,255,255,255
1346,4252,255,255,255,255
1347,4252,255,255,255,255
1348,4252,255,255,255,255
1349,4252,255,255,255,255
1350,4252,255,255,255,255
1351,4252,255,255,255,255
1352,4252,255,255,255,255
1353,4252,255,255,255,255
1354,4252,255,255,255,255
1355,4252,255,255,255,255
1356,4252,255,255,255,255
1357,4252,255,255,255,255
1358,4252,255,255,255,255
1359,4252,255,255,255,255
1360,4252,255,253,255,235
1361,4252,255,224,255,184
1362,4252,232,188,250,143
1363,4252,188,164,204,106
1364,4252,147,135,168,75
1365,4252,114,109,138,59
1366,4252,90,94,113,44
1367,4252,70,76,90,32
1368,4328,53,62,75,28
1369,4328,38,50,55,20
1370,4328,28,39,42,17
1371,4328,18,30,29,12
1372,4328,15,23,22,10
1373,4328,12,15,15,8
1374,4328,9,12,11,8
1375,4328,7,11,5,5
1376,4328,9,11,2,4
1377,4328,4,5,8,9
1378,4328,8,6,9,11
1379,4328,4,1,6,7
1380,4328,7,6,5,9
1381,4328,4,1,0,3
1382,4328,4,1,6,9
1383,4328,5,1,0,3
1384,4328,7,4,3,6
1385,4328,4,0,4,10
1386,4328,4,1,0,0
1387,4328,8,4,4,5
1388,4328,6,2,2,6
1389,4328,4,0,1,5
1390,4328,7,4,2,5
1391,4328,3,2,0,4
1392,4407,6,4,0,2
1393,4407,6,1,1,4
1394,4407,6,3,2,5
1395,4407,6,1,3,3
1396,4407,5,2,3,6
1397,4407,4,0,4,7
1398,4407,6,1,0,3
1399,4407,4,0,2,4
1400,4407,9,5,0,3
1401,4407,7,3,2,6
1402,4407,2,0,0,4
1403,4407,4,0,0,1
1404,4407,7,2,1,4
1405,4407,6,2,3,10
1406,4407,3,0,0,2
1407,4407,5,0,2,4
1408,4407,8,4,3,3
1409,4407,8,4,3,3
1410,4407,6,3,4,8
1411,4407,3,1,3,5
1412,4407,8,4,6,10
1413,4407,2,0,2,2
1414,4407,8,5,0,4
1415,4407,5,0,1,4
1416,4407,4,1,0,4
1417,4483,7,2,2,6
1418,4483,4,2,3,6
1419,4483,7,1,0,4
1420,4483,6,2,1,4
1421,4483,6,3,1,4
1422,4483,8,1,2,4
1423,4483,4,1,4,5
1424,4483,6,1,7,10
1425,4483,3,0,2,5
1426,4483,12,8,1,6
1427,4483,5,1,3,5
1428,4483,8,3,5,6
1429,4483,3,0,1,2
1430,4483,8,3,0,1
1431,4483,5,1,0,3
1432,4483,7,3,5,9
1433,4483,3,2,3,9
1434,4483,4,2,0,3
1435,4483,9,3,1,5
1436,4483,3,0,4,6
1437,4483,4,0,2,7
1438,4483,8,3,0,0
1439,4483,6,2,0,5
1440,4483,5,1,2,5
1441,4559,5,2,1,4
1442,4559,5,3,4,4
1443,4559,6,3,1,3
1444,4559,4,2,0,4
1445,4559,5,2,1,4
1446,4559,5,0,3,4
1447,4559,4,0,4,7
1448,4559,4,0,0,0
1449,4559,5,3,2,7
1450,4559,5,0,1,4
1451,4559,6,2,5,10
1452,4559,4,2,2,7
1453,4559,5,1,0,4
1454,4559,8,4,0,4
1455,4559,6,0,1,7
1456,4559,5,0,0,1
1457,4559,5,4,0,2
1458,4559,4,1,2,5
1459,4559,6,3,3,8
1460,4559,5,3,3,5
1461,4559,4,2,0,4
1462,4559,5,3,0,2
1463,4559,6,3,3,4
1464,4559,9,3,3,6
1465,4635,5,3,0,2
1466,4635,6,2,3,5
1467,4635,5,2,0,2
1468,4635,8,4,3,7
1469,4635,6,3,4,4
1470,4635,8,4,0,6
1471,4635,8,3,0,4
1472,4635,5,3,2,6
1473,4635,5,2,3,6
1474,4635,6,3,3,4
1475,4635,5,1,7,10
1476,4635,3,0,4,7
1477,4635,3,0,0,3
1478,4635,6,2,0,3
1479,4635,7,3,0,4
1480,4635,4,0,3,8
1481,4635,3,3,0,5
1482,4635,4,0,0,4
1483,4635,0,0,3,8
1484,4635,5,2,2,5
1485,4635,2,0,0,6
1486,4635,6,4,4,8
1487,4635,8,3,0,6
1488,4635,2,0,3,7
1489,4711,0,0,0,4
1490,4711,6,3,2,3
1491,4711,4,0,2,4
1492,4711,5,3,2,4
1493,4711,4,3,0,4
1494,4711,5,2,1,4
1495,4711,6,2,2,4
1496,4711,4,0,0,3
1497,4711,4,0,3,7
1498,4711,4,0,2,5
1499,4711,4,2,4,4
1500,4711,4,0,5,8
1501,4711,4,1,0,3
1502,4711,6,4,5,6
1503,4711,8,4,2,4
1504,4711,4,0,0,5
1505,4711,5,1,1,6
1506,4711,7,4,3,7
1507,4711,8,2,0,4
1508,4711,4,0,0,3
1509,4711,5,1,4,4
1510,4711,6,1,5,7
1511,4711,11,4,0,3
1512,4711,4,1,3,6
1513,4787,5,0,4,7
1514,4787,4,0,3,5
1515,4787,5,2,0,4
1516,4787,8,4,2,6
1517,4787,5,4,2,4
1518,4787,4,0,1,4
1519,4787,4,2,2,6
1520,4787,4,3,3,7
1521,4787,7,4,1,6
1522,4787,2,0,1,4
1523,4787,6,4,2,2
1524,4787,2,0,2,6
1525,4787,6,4,3,5
1526,4787,8,4,2,4
1527,4787,6,4,3,4
1528,4787,4,1,3,4
1529,4787,6,3,2,3
1530,4787,4,1,3,9
1531,4787,2,0,4,4
1532,4787,6,3,4,7
1533,4787,3,0,0,3
1534,4787,4,0,0,4
1535,4787,8,5,0,5
1536,4787,5,1,2,5
1537,4860,4,2,0,1
1538,4860,4,0,1,3
1539,4860,6,3,2,5
1540,4860,3,2,3,4
1541,4860,4,0,1,4
1542,4860,6,1,2,7
1543,4860,4,1,0,4
1544,4860,7,2,0,4
1545,4860,3,1,2,4
1546,4860,5,2,3,4
1547,4860,4,0,3,6
1548,4860,4,0,1,5
1549,4860,2,0,1,5
1550,4860,4,0,0,3
1551,4860,5,5,3,6
1552,4860,4,0,2,5
1553,4860,11,6,2,2
1554,4860,6,3,2,5
1555,4860,3,0,1,7
1556,4860,6,4,0,3
1557,4860,9,6,0,3
1558,4860,5,2,3,4
1559,4860,4,2,1,5
1560,4936,5,1,3,6
1561,4936,7,3,4,6
1562,4936,5,0,0,5
1563,4936,5,1,3,7
1564,4936,3,1,1,4
1565,4936,5,1,3,3
1566,4936,5,1,2,5
1567,4936,6,2,2,5
1568,4936,4,2,3,8
1569,4936,5,1,3,3
1570,4936,7,3,7,11
1571,4936,3,3,2,4
1572,4936,2,0,3,7
1573,4936,5,1,0,1
1574,4936,5,4,1,4
1575,4936,10,6,3,4
1576,4936,6,2,5,8
1577,4936,0,0,1,5
1578,4936,5,2,2,4
1579,4936,7,2,3,5
1580,4936,4,1,3,4
1581,4936,7,0,0,3
1582,4936,4,0,1,4
1583,4936,3,0,2,5
1584,5009,4,1,2,6
1585,5009,7,2,1,5
1586,5009,6,3,2,6
1587,5009,4,2,2,5
1588,5009,6,1,2,4
1589,5009,6,2,0,4
1590,5009,7,0,2,4
1591,5009,5,2,2,3
1592,5009,5,1,0,4
1593,5009,4,0,0,3
1594,5009,4,1,5,9
1595,5009,2,0,5,7
1596,5009,7,3,3,4
1597,5009,7,3,0,4
1598,5009,6,4,3,5
1599,5009,6,3,5,7
1600,5009,5,1,3,5
1601,5009,8,6,1,5
1602,5009,5,1,0,4
1603,5009,3,2,3,7
1604,5009,5,1,1,4
1605,5009,4,0,4,8
1606,5009,4,1,0,1
1607,5085,8,3,0,4
1608,5085,7,1,3,5
1609,5085,6,4,2,4
1610,5085,4,3,3,6
1611,5085,6,1,1,3
1612,5085,5,3,2,5
1613,5085,4,2,2,5
1614,5085,4,0,4,7
1615,5085,4,0,3,5
1616,5085,6,3,0,4
1617,5085,6,4,0,3
1618,5085,9,5,0,2
1619,5085,8,4,3,5
1620,5085,11,3,2,5
1621,5085,6,4,4,5
1622,5085,4,0,3,6
1623,5085,6,4,0,4
1624,5085,8,4,1,4
1625,5085,7,4,0,4
1626,5085,7,2,4,9
1627,5085,6,3,0,4
1628,5085,4,0,4,4
1629,5085,5,4,0,4
1630,5085,6,4,2,5
1631,5161,5,2,1,4
1632,5161,6,3,0,4
1633,5161,7,1,1,6
1634,5161,3,0,2,4
1635,5161,7,3,1,4
1636,5161,6,0,3,5
1637,5161,6,1,1,5
1638,5161,4,1,3,5
1639,5161,7,4,2,7
1640,5161,2,0,2,5
1641,5161,5,2,0,0
1642,5161,5,0,3,7
1643,5161,5,1,1,7
1644,5161,5,1,5,6
1645,5161,6,4,4,4
1646,5161,6,2,0,1
1647,5161,8,2,1,6
1648,5161,4,0,4,6
1649,5161,3,0,4,10
1650,5161,5,2,0,3
1651,5161,8,3,3,5
1652,5161,4,0,2,4
1653,5161,7,4,2,5
1654,5161,4,2,4,9
1655,5236,5,0,3,5
1656,5236,4,3,2,4
1657,5236,4,2,1,4
1658,5236,7,1,0,5
1659,5236,6,3,0,3
1660,5236,4,3,1,5
1661,5236,7,1,3,6
1662,5236,5,0,4,4
1663,5236,5,3,0,4
1664,5236,5,3,3,7
1665,5236,4,0,2,4
1666,5236,4,0,4,10
1667,5236,0,0,0,1
1668,5236,9,4,0,0
1669,5236,7,2,2,7
1670,5236,7,4,3,5
1671,5236,8,3,0,3
1672,5236,5,4,2,4
1673,5236,3,0,3,6
1674,5236,5,0,2,7
1675,5236,2,0,4,6
1676,5236,5,1,4,6
1677,5236,7,5,2,7
1678,5236,6,3,5,9
1679,5310,6,3,1,4
1680,5310,4,1,2,6
1681,5310,6,4,3,6
1682,5310,4,3,4,6
1683,5310,7,2,1,4
1684,5310,4,1,2,6
1685,5310,6,1,0,4
1686,5310,4,0,0,1
1687,5310,8,5,0,3
1688,5310,3,0,3,5
1689,5310,3,0,1,7
1690,5310,8,4,0,4
1691,5310,9,4,4,4
1692,5310,5,1,0,3
1693,5310,5,4,1,6
1694,5310,8,3,0,4
1695,5310,2,0,2,5
1696,5310,5,0,0,3
1697,5310,9,3,1,6
1698,5310,3,2,2,5
1699,5310,4,2,0,2
1700,5310,2,0,4,8
1701,5310,7,0,3,7
1702,5386,4,3,5,10
1703,5386,5,3,3,6
1704,5386,4,3,3,5
1705,5386,4,0,2,6
1706,5386,4,2,2,5
1707,5386,5,4,2,5
1708,5386,5,2,2,5
1709,5386,8,4,1,5
1710,5386,4,0,1,4
1711,5386,8,3,1,3
1712,5386,6,0,4,4
1713,5386,7,3,3,6
1714,5386,5,3,0,2
1715,5386,9,4,0,4
1716,5386,5,3,3,4
1717,5386,9,3,1,4
1718,5386,5,1,0,3
1719,5386,8,4,0,4
1720,5386,6,2,2,6
1721,5386,2,0,0,4
1722,5386,8,3,4,10
1723,5386,4,0,4,9
1724,5386,6,1,1,4
1725,5386,6,3,4,8
1726,5461,4,2,0,4
1727,5461,7,2,5,6
1728,5461,5,3,3,8
1729,5461,6,3,2,4
1730,5461,4,2,4,7
1731,5461,7,2,3,6
1732,5461,4,0,2,5
1733,5461,4,1,2,3
1734,5461,7,2,3,5
1735,5461,2,0,1,4
1736,5461,9,6,3,5
1737,5461,4,3,0,4
1738,5461,9,4,4,10
1739,5461,4,0,3,6
1740,5461,10,7,0,4
1741,5461,4,3,2,5
1742,5461,7,3,0,3
1743,5461,3,1,4,8
1744,5461,4,0,3,4
1745,5461,4,0,1,4
1746,5461,9,4,3,7
1747,5461,4,4,4,8
1748,5461,6,0,1,5
1749,5461,6,2,3,7
1750,5537,4,1,1,3
1751,5537,6,0,1,7
1752,5537,8,0,0,5
1753,5537,5,1,2,5
1754,5537,5,3,2,5
1755,5537,6,2,4,6
1756,5537,8,3,1,5
1757,5537,4,2,3,5
1758,5537,3,0,0,1
1759,5537,4,2,4,8
1760,5537,2,0,4,7
1761,5537,7,2,1,4
1762,5537,7,2,3,6
1763,5537,8,4,5,9
1764,5537,1,0,0,3
1765,5537,5,0,1,2
1766,5537,6,4,3,9
1767,5537,2,0,2,5
1768,5537,5,0,3,7
1769,5537,9,6,4,6
1770,5537,5,2,0,3
1771,5537,6,3,4,4
1772,5537,10,5,0,4
1773,5537,2,0,2,3
1774,5613,8,4,5,6
1775,5613,4,0,2,5
1776,5613,4,2,1,4
1777,5613,5,1,3,6
1778,5613,5,3,3,4
1779,5613,4,2,0,3
1780,5613,4,2,3,5
1781,5613,7,4,0,6
1782,5613,6,1,3,6
1783,5613,3,3,1,4
1784,5613,9,3,1,3
1785,5613,6,4,3,4
1786,5613,5,2,0,1
1787,5613,5,4,3,6
1788,5613,2,0,4,8
1789,5613,2,0,2,4
1790,5613,6,3,4,7
1791,5613,8,4,2,6
1792,5613,3,0,2,7
1793,5613,8,5,3,5
1794,5613,2,0,2,4
1795,5613,7,6,4,6
1796,5613,3,0,2,4
1797,5613,4,1,0,4
1798,5689,4,1,6,8
1799,5689,6,3,1,3
1800,5689,5,1,2,4
1801,5689,7,2,1,4
1802,5689,4,1,0,4
1803,5689,4,1,2,4
1804,5689,5,2,1,4
1805,5689,5,3,2,6
1806,5689,6,2,4,6
1807,5689,0,0,3,6
1808,5689,8,3,7,8
1809,5689,5,3,2,4
1810,5689,6,3,5,8
1811,5689,4,2,1,5
1812,5689,2,0,3,5
1813,5689,4,4,3,6
1814,5689,7,2,2,3
1815,5689,2,0,3,6
1816,5689,5,1,2,4
1817,5689,2,0,0,2
1818,5689,5,3,4,7
1819,5689,7,1,0,3
1820,5689,6,2,2,4
1821,5689,6,2,5,9
1822,5763,4,1,2,4
1823,5763,5,1,2,5
1824,5763,5,0,4,6
1825,5763,7,2,3,6
1826,5763,4,1,1,4
1827,5763,6,3,1,6
1828,5763,6,0,1,5
1829,5763,8,3,3,7
1830,5763,7,3,0,4
1831,5763,7,4,4,7
1832,5763,5,3,3,7
1833,5763,3,0,5,10
1834,5763,4,3,3,5
1835,5763,6,4,4,5
1836,5763,3,0,2,6
1837,5763,5,2,4,10
1838,5763,7,5,4,9
1839,5763,6,1,2,6
1840,5763,4,2,2,5
1841,5763,2,0,4,7
1842,5763,4,0,1,4
1843,5763,7,2,4,8
1844,5763,9,5,0,2
1845,5845,4,2,3,7
1846,5845,7,2,4,6
1847,5845,5,1,0,5
1848,5845,6,2,4,7
1849,5845,5,1,0,4
1850,5845,3,0,2,5
1851,5845,4,0,0,5
1852,5845,8,3,0,4
1853,5845,5,4,1,5
1854,5845,4,1,0,6
1855,5845,1,0,3,6
1856,5845,5,0,4,9
1857,5845,0,0,1,5
1858,5845,6,0,4,5
1859,5845,5,3,4,5
1860,5845,1,0,4,8
1861,5845,5,2,1,3
1862,5845,8,3,1,3
1863,5845,6,2,0,4
1864,5845,4,1,3,7
1865,5845,6,3,4,5
1866,5845,4,3,0,1
1867,5845,4,4,1,3
1868,5845,5,1,4,7
1869,5845,7,2,4,6
1870,5845,7,2,2,4
1871,5924,6,4,0,5
1872,5924,5,2,2,4
1873,5924,4,2,0,2
1874,5924,6,1,1,5
1875,5924,6,0,1,3
1876,5924,6,3,0,3
1877,5924,4,1,2,4
1878,5924,5,2,0,4
1879,5924,5,3,4,6
1880,5924,4,1,0,3
1881,5924,8,4,3,5
1882,5924,2,0,4,9
1883,5924,6,3,0,2
1884,5924,7,4,3,6
1885,5924,7,1,3,4
1886,5924,6,4,1,4
1887,5924,7,3,1,5
1888,5924,4,0,5,7
1889,5924,3,0,0,4
1890,5924,5,3,0,2
1891,5924,7,4,3,5
1892,5924,5,2,1,4
1893,5924,9,7,0,4
1894,5924,6,1,1,3
1895,5924,5,2,3,5
1896,6000,4,0,6,7
1897,6000,6,3,3,6
1898,6000,5,1,2,6
1899,6000,5,2,1,4
1900,6000,7,2,0,6
1901,6000,5,3,1,6
1902,6000,7,2,0,4
1903,6000,4,3,0,2
1904,6000,9,4,0,5
1905,6000,8,3,5,7
1906,6000,6,4,6,8
1907,6000,6,4,0,4
1908,6000,6,1,0,6
1909,6000,6,3,0,3
1910,6000,4,0,2,6
1911,6000,4,1,2,5
1912,6000,4,1,2,3
1913,6000,3,0,2,5
1914,6000,4,1,0,1
1915,6000,5,3,0,3
1916,6000,4,1,3,8
1917,6000,4,2,1,4
1918,6000,5,2,0,4
1919,6000,5,4,3,7
1920,6073,2,0,0,5
1921,6073,6,3,2,4
1922,6073,5,2,1,4
1923,6073,5,0,0,4
1924,6073,7,0,3,4
1925,6073,6,1,0,3
1926,6073,5,2,3,6
1927,6073,6,2,4,7
1928,6073,7,5,0,2
1929,6073,2,0,1,3
1930,6073,3,0,0,4
1931,6073,3,0,0,3
1932,6073,4,2,0,3
1933,6073,4,1,0,4
1934,6073,6,3,0,4
1935,6073,8,3,0,4
1936,6073,2,0,5,9
1937,6073,3,0,0,2
1938,6073,8,5,0,4
1939,6073,4,0,3,8
1940,6073,3,1,0,2
1941,6073,6,2,2,4
1942,6073,4,0,3,8
1943,6149,5,4,2,4
1944,6149,4,3,3,4
1945,6149,5,4,3,5
1946,6149,4,1,2,6
1947,6149,4,1,2,4
1948,6149,7,1,1,4
1949,6149,7,2,3,5
1950,6149,4,0,0,4
1951,6149,8,3,4,7
1952,6149,4,1,1,2
1953,6149,5,1,0,3
1954,6149,6,4,1,3
1955,6149,4,0,2,4
1956,6149,4,1,2,5
1957,6149,8,4,4,7
1958,6149,3,0,0,5
1959,6149,9,4,0,3
1960,6149,7,3,3,7
1961,6149,4,0,3,7
1962,6149,8,3,4,5
1963,6149,5,3,0,5
1964,6149,4,1,2,5
1965,6149,4,0,1,6
1966,6149,3,0,6,8
1967,6225,6,2,4,7
1968,6225,7,1,4,6
1969,6225,3,2,1,5
1970,6225,4,3,1,5
1971,6225,6,3,1,4
1972,6225,4,1,2,4
1973,6225,6,3,0,4
1974,6225,3,0,2,6
1975,6225,3,1,5,5
1976,6225,2,0,0,4
1977,6225,4,3,3,4
1978,6225,3,1,3,7
1979,6225,3,0,0,1
1980,6225,3,0,3,6
1981,6225,3,0,0,1
1982,6225,6,4,0,1
1983,6225,5,0,0,4
1984,6225,3,0,0,4
1985,6225,4,1,4,8
1986,6225,7,2,3,3
1987,6225,1,0,3,7
1988,6225,6,4,0,4
1989,6225,6,0,0,1
1990,6225,4,0,2,3
1991,6298,5,0,4,7
1992,6298,5,0,1,4
1993,6298,4,2,1,4
1994,6298,7,3,1,4
1995,6298,4,2,3,5
1996,6298,4,2,2,4
1997,6298,4,0,3,4
1998,6298,4,1,0,5
1999,6298,5,0,2,5
2000,6298,2,0,0,4
2001,6298,10,5,0,3
2002,6298,6,3,0,4
2003,6298,4,0,4,4
2004,6298,4,2,0,1
2005,6298,10,8,0,4
2006,6298,4,2,4,7
2007,6298,7,4,0,4
2008,6298,4,0,4,6
2009,6298,7,3,4,7
2010,6298,1,0,3,6
2011,6298,8,6,2,4
2012,6298,4,0,3,5
2013,6298,4,1,1,4
2014,6374,6,2,0,2
2015,6374,4,0,2,4
2016,6374,5,1,1,4
2017,6374,6,3,2,7
2018,6374,4,3,2,5
2019,6374,5,0,2,5
2020,6374,4,0,1,5
2021,6374,4,0,4,8
2022,6374,4,0,1,7
2023,6374,4,1,3,7
2024,6374,2,0,0,7
2025,6374,9,4,0,4
2026,6374,6,0,0,4
2027,6374,4,3,3,5
2028,6374,7,4,0,5
2029,6374,7,1,0,4
2030,6374,5,3,0,4
2031,6374,4,1,3,6
2032,6374,4,1,2,7
2033,6374,9,4,0,3
2034,6374,7,3,5,7
2035,6374,4,0,1,4
2036,6374,8,2,1,5
2037,6374,5,2,3,8
2038,6447,4,1,1,5
2039,6447,3,0,0,4
2040,6447,5,2,0,4
2041,6447,6,2,2,3
2042,6447,4,2,2,4
2043,6447,7,4,3,7
2044,6447,4,2,2,4
2045,6447,3,0,3,5
2046,6447,4,2,7,10
2047,6447,0,0,0,1
2048,6447,7,4,1,6
2049,6447,6,2,5,6
2050,6447,4,3,3,10
2051,6447,4,0,2,4
2052,6447,5,0,0,4
2053,6447,4,1,0,4
2054,6447,5,1,3,7
2055,6447,2,0,2,6
2056,6447,4,1,6,10
2057,6447,5,0,2,4
2058,6447,10,4,4,6
2059,6447,4,2,5,8
2060,6447,5,1,2,4
2061,6526,7,3,0,0
2062,6526,3,0,1,4
2063,6526,4,1,2,3
2064,6526,4,2,1,6
2065,6526,4,1,1,3
2066,6526,6,4,3,6
2067,6526,5,4,3,6
2068,6526,6,2,3,6
2069,6526,2,0,0,5
2070,6526,6,4,3,6
2071,6526,6,3,3,6
2072,6526,7,3,3,5
2073,6526,4,1,0,3
2074,6526,4,0,4,7
2075,6526,9,4,1,4
2076,6526,2,0,4,6
2077,6526,3,0,0,2
2078,6526,4,1,3,5
2079,6526,5,4,1,7
2080,6526,7,3,0,4
2081,6526,4,2,4,4
2082,6526,6,2,0,2
2083,6526,8,4,1,4
2084,6526,4,0,3,8
2085,6526,4,1,0,3
2086,6602,4,2,6,11
2087,6602,4,3,1,3
2088,6602,5,4,2,5
2089,6602,5,2,2,4
2090,6602,4,3,3,4
2091,6602,5,3,2,5
2092,6602,4,2,3,6
