num,ms,up,down,left,right
1094,3397,4,0,5,9
1095,3397,6,2,7,10
1096,3397,4,0,4,9
1097,3397,7,3,5,7
1098,3433,0,0,3,5
1099,3433,4,1,1,5
1100,3433,9,1,1,5
1101,3433,5,2,1,4
1102,3433,4,0,4,5
1103,3433,9,4,3,3
1104,3433,1,0,0,4
1105,3433,7,2,1,3
1106,3433,3,0,0,1
1107,3433,7,2,3,5
1108,3433,5,3,0,3
1109,3470,7,2,3,5
1110,3470,7,2,4,7
1111,3470,7,4,2,6
1112,3470,5,2,2,3
1113,3470,5,1,0,2
1114,3470,5,2,3,6
1115,3470,10,6,0,4
1116,3470,2,0,0,0
1117,3470,7,4,3,6
1118,3470,8,3,0,0
1119,3470,7,3,0,4
1120,3470,9,6,0,2
1121,3505,7,5,0,4
1122,3505,6,3,3,5
1123,3505,5,1,0,4
1124,3505,8,4,2,6
1125,3505,4,0,4,8
1126,3505,4,1,2,5
1127,3505,1,0,2,6
1128,3505,4,0,5,6
1129,3505,1,0,4,4
1130,3505,4,0,2,4
1131,3505,4,2,2,5
1132,3543,5,1,1,4
1133,3543,6,1,3,4
1134,3543,4,3,5,5
1135,3543,4,1,1,4
1136,3543,6,2,1,4
1137,3543,6,3,2,4
1138,3543,7,6,2,6
1139,3543,6,2,3,6
1140,3543,7,4,0,2
1141,3543,7,3,0,1
1142,3543,5,2,0,3
1143,3543,10,6,0,4
1144,3578,9,5,3,6
1145,3578,4,1,2,8
1146,3578,6,2,1,5
1147,3578,4,0,2,4
1148,3578,4,1,4,6
1149,3578,5,4,0,6
1150,3578,4,2,0,0
1151,3578,8,4,3,8
1152,3578,4,0,3,7
1153,3578,10,4,1,4
1154,3578,7,4,0,4
1155,3616,3,0,0,6
1156,3616,4,0,3,5
1157,3616,5,1,2,5
1158,3616,7,0,0,8
1159,3616,9,3,3,11
1160,3616,17,8,0,16
1161,3616,20,8,0,22
1162,3616,28,8,4,37
1163,3616,41,16,4,48
1164,3616,47,17,10,68
1165,3616,64,32,14,82
1166,3616,73,38,25,101
1167,3651,88,50,26,108
1168,3651,94,60,39,123
1169,3651,101,73,50,131
1170,3651,107,80,59,135
1171,3651,108,88,64,136
1172,3651,108,94,73,133
1173,3651,115,107,79,130
1174,3651,106,100,90,134
1175,3651,105,103,94,131
1176,3651,108,108,92,125
1177,3651,115,115,93,125
1178,3689,110,108,94,124
1179,3689,112,111,99,128
1180,3689,115,110,96,130
1181,3689,122,110,95,134
1182,3689,125,109,97,138
1183,3689,127,107,100,142
1184,3689,132,107,103,148
1185,3689,140,114,103,151
1186,3689,140,109,105,155
1187,3689,145,108,103,155
1188,3689,149,112,105,158
1189,3689,152,112,110,166
1190,3726,159,115,108,167
1191,3726,166,116,115,172
1192,3726,171,117,113,177
1193,3726,175,122,117,181
1194,3726,184,121,120,185
1195,3726,190,123,127,198
1196,3726,191,122,128,195
1197,3726,196,125,129,196
1198,3726,205,131,139,204
1199,3726,209,130,136,201
1200,3726,212,135,141,203
1201,3726,219,136,149,214
1202,3762,227,143,146,211
1203,3762,233,143,154,219
1204,3762,242,146,159,230
1205,3762,254,149,161,240
1206,3762,255,153,164,248
1207,3762,255,159,170,255
1208,3762,255,165,177,255
1209,3762,255,165,182,255
1210,3762,255,167,189,255
1211,3762,255,176,199,255
1212,3762,255,182,208,255
1213,3799,255,189,215,255
1214,3799,255,198,223,255
1215,3799,255,208,234,255
1216,3799,255,223,250,255
1217,3799,255,239,255,255
1218,3799,255,255,255,255
1219,3799,255,255,255,255
1220,3799,255,255,255,255
1221,3799,255,255,255,255
1222,3799,255,255,255,255
1223,3799,255,255,255,255
1224,3799,255,255,255,255
1225,3835,255,255,255,255
1226,3835,255,255,255,255
1227,3835,255,255,255,234
1228,3835,255,252,255,194
1229,3835,245,233,255,156
1230,3835,209,211,255,128
1231,3835,174,191,232,105
1232,3835,149,169,201,81
1233,3835,119,147,176,64
1234,3835,92,124,148,49
1235,3835,76,110,121,34
1236,3872,56,91,100,27
1237,3872,40,70,79,18
1238,3872,31,57,65,15
1239,3872,24,46,50,14
1240,3872,17,33,39,10
1241,3872,12,24,26,8
1242,3872,11,18,25,10
1243,3872,9,16,18,6
1244,3872,9,12,12,3
1245,3872,15,18,5,4
1246,3872,4,7,11,8
1247,3872,11,14,4,4
1248,3908,8,5,6,6
1249,3908,9,5,6,5
1250,3908,5,3,4,3
1251,3908,4,4,2,4
1252,3908,6,5,2,4
1253,3908,9,9,1,4
1254,3908,2,0,0,3
1255,3908,8,5,2,4
1256,3908,10,6,2,5
1257,3908,4,1,0,3
1258,3908,4,3,1,3
1259,3945,7,2,3,4
1260,3945,7,4,0,2
1261,3945,5,2,3,4
1262,3945,4,4,2,4
1263,3945,4,1,1,5
1264,3945,7,2,0,0
1265,3945,7,4,4,7
1266,3945,7,3,0,1
1267,3945,1,0,0,4
1268,3945,11,5,0,2
1269,3945,5,0,5,6
1270,3945,4,1,1,5
1271,3983,6,3,0,3
1272,3983,5,4,3,5
1273,3983,3,0,5,6
1274,3983,4,2,0,3
1275,3983,4,4,0,3
1276,3983,5,0,2,4
1277,3983,1,0,4,8
1278,3983,5,3,4,4
1279,3983,8,4,3,6
1280,3983,4,0,4,6
1281,3983,6,1,4,6
1282,3983,4,0,4,8
1283,4018,4,0,3,4
1284,4018,4,1,2,4
1285,4018,6,2,2,5
1286,4018,4,1,2,4
1287,4018,6,3,5,8
1288,4018,6,0,3,5
1289,4018,5,4,0,5
1290,4018,6,1,5,9
1291,4018,7,1,0,3
1292,4018,7,4,0,4
1293,4018,9,4,0,3
1294,4056,4,1,0,4
1295,4056,5,1,1,5
1296,4056,5,2,2,4
1297,4056,6,2,3,5
1298,4056,6,2,1,5
1299,4056,4,0,6,9
1300,4056,4,1,2,7
1301,4056,4,2,2,7
1302,4056,4,0,4,9
1303,4056,5,2,0,5
1304,4056,3,0,1,4
1305,4056,9,6,0,3
1306,4091,6,3,0,4
1307,4091,5,1,3,4
1308,4091,5,0,0,4
1309,4091,7,1,2,4
1310,4091,5,1,0,2
1311,4091,8,4,0,5
1312,4091,4,0,4,7
1313,4091,8,4,2,4
1314,4091,4,0,0,4
1315,4091,4,2,2,5
1316,4091,5,1,0,4
1317,4129,5,2,0,2
1318,4129,4,3,2,5
1319,4129,4,1,0,4
1320,4129,5,2,4,5
1321,4129,4,3,3,6
1322,4129,4,3,3,4
1323,4129,4,0,1,5
1324,4129,7,3,4,6
1325,4129,6,0,1,4
1326,4129,7,3,3,4
1327,4129,7,2,0,0
1328,4129,7,5,0,0
1329,4167,6,4,0,4
1330,4167,7,2,1,3
1331,4167,7,1,2,7
1332,4167,4,1,2,4
1333,4167,4,1,0,4
1334,4167,7,3,0,4
1335,4167,4,0,0,4
1336,4167,9,4,0,0
1337,4167,3,0,5,10
1338,4167,2,0,0,4
1339,4167,8,4,4,6
1340,4167,11,7,3,6
1341,4202,7,1,0,0
1342,4202,4,2,0,4
1343,4202,6,3,0,2
1344,4202,5,2,2,4
1345,4202,4,2,5,10
1346,4202,4,0,3,6
1347,4202,5,3,3,4
1348,4202,1,0,2,7
1349,4202,4,0,4,5
1350,4202,6,2,0,5
1351,4202,4,0,2,6
1352,4239,8,2,1,6
1353,4239,6,3,0,4
1354,4239,5,2,0,5
1355,4239,4,1,0,4
1356,4239,4,2,0,4
1357,4239,5,3,2,6
1358,4239,8,7,0,2
1359,4239,6,4,0,3
1360,4239,9,3,3,7
1361,4239,4,0,4,6
1362,4239,4,2,2,4
1363,4239,5,4,6,8
1364,4275,4,0,0,3
1365,4275,7,3,0,4
1366,4275,5,2,4,5
1367,4275,4,1,3,7
1368,4275,5,3,4,5
1369,4275,4,2,1,3
1370,4275,3,0,3,4
1371,4275,3,0,4,9
1372,4275,4,2,6,9
1373,4275,1,0,0,3
1374,4275,4,1,2,4
1375,4312,7,2,0,2
1376,4312,4,2,3,3
1377,4312,5,4,2,3
1378,4312,5,0,1,6
1379,4312,4,0,4,7
1380,4312,4,0,1,6
1381,4312,4,0,5,9
1382,4312,8,2,3,5
1383,4312,9,3,3,7
1384,4312,3,0,0,3
1385,4312,6,3,0,4
1386,4312,5,3,0,4
1387,4351,5,3,2,7
1388,4351,6,4,1,6
1389,4351,4,3,1,3
1390,4351,4,0,0,5
1391,4351,5,3,5,6
1392,4351,4,0,0,2
1393,4351,7,4,2,4
1394,4351,4,2,3,9
1395,4351,6,4,3,5
1396,4351,7,3,0,4
1397,4351,7,4,0,3
1398,4351,8,4,0,2
1399,4389,3,0,1,5
1400,4389,4,2,0,4
1401,4389,6,4,1,4
1402,4389,5,3,2,6
1403,4389,3,0,4,7
1404,4389,4,0,5,10
1405,4389,5,2,1,4
1406,4389,2,0,0,4
1407,4389,7,2,2,5
1408,4389,7,8,3,5
1409,4389,5,3,5,6
1410,4389,10,4,3,6
1411,4426,5,0,1,5
1412,4426,6,0,0,6
1413,4426,4,0,0,5
1414,4426,4,1,3,6
1415,4426,4,0,2,4
1416,4426,7,1,0,0
1417,4426,5,1,6,10
1418,4426,7,2,4,9
1419,4426,4,0,7,9
1420,4426,6,1,5,11
1421,4426,6,2,2,5
1422,4426,4,0,0,3
1423,4462,5,0,4,6
1424,4462,5,1,2,6
1425,4462,7,4,3,6
1426,4462,6,2,2,4
1427,4462,6,2,7,8
1428,4462,6,1,5,9
1429,4462,4,0,5,8
1430,4462,7,4,4,7
1431,4462,0,0,0,3
1432,4462,3,0,0,3
1433,4462,9,4,0,1
1434,4500,5,0,4,9
1435,4500,7,4,2,4
1436,4500,5,3,4,5
1437,4500,3,3,0,3
1438,4500,6,1,4,3
1439,4500,6,2,2,5
1440,4500,3,0,3,3
1441,4500,8,4,0,3
1442,4500,9,7,1,3
1443,4500,7,4,0,4
1444,4500,7,5,0,0
1445,4500,4,0,4,6
1446,4538,7,4,0,4
1447,4538,7,3,2,8
1448,4538,8,1,1,5
1449,4538,5,4,3,4
1450,4538,4,1,2,4
1451,4538,7,4,6,10
1452,4538,2,0,0,3
1453,4538,5,1,0,3
1454,4538,7,3,3,6
1455,4538,4,2,0,1
1456,4538,4,0,3,4
1457,4538,4,0,3,6
1458,4573,3,1,4,8
1459,4573,7,2,2,6
1460,4573,5,2,4,8
1461,4573,6,1,2,5
1462,4573,4,1,6,9
1463,4573,5,2,2,4
1464,4573,4,0,0,3
1465,4573,7,4,2,6
1466,4573,6,4,0,4
1467,4573,7,5,2,6
1468,4573,10,7,2,4
1469,4610,7,1,3,5
1470,4610,3,0,3,6
1471,4610,5,2,2,4
1472,4610,4,1,0,5
1473,4610,6,2,0,3
1474,4610,7,3,0,1
1475,4610,4,1,0,4
1476,4610,7,3,0,3
1477,4610,3,0,0,3
1478,4610,11,7,0,2
1479,4610,8,3,0,4
1480,4610,1,1,3,6
1481,4646,4,0,4,5
1482,4646,3,0,2,7
1483,4646,5,3,0,3
1484,4646,3,0,2,6
1485,4646,7,1,4,8
1486,4646,5,3,0,3
1487,4646,5,3,1,4
1488,4646,9,7,0,4
1489,4646,9,4,0,3
1490,4646,2,2,0,4
1491,4646,5,3,0,4
1492,4683,6,2,9,11
1493,4683,6,4,2,4
1494,4683,5,4,0,4
1495,4683,4,1,4,4
1496,4683,4,1,2,5
1497,4683,4,0,4,8
1498,4683,0,0,6,11
1499,4683,5,3,3,4
1500,4683,3,0,2,8
1501,4683,6,2,0,2
1502,4683,4,1,0,3
1503,4683,9,4,1,4
1504,4719,4,1,0,2
1505,4719,5,1,2,4
1506,4719,5,3,3,5
1507,4719,3,2,1,6
1508,4719,8,3,4,5
1509,4719,6,2,1,6
1510,4719,4,0,3,7
1511,4719,2,0,2,7
1512,4719,4,0,5,7
1513,4719,6,3,1,7
1514,4719,7,4,2,5
1515,4756,4,1,4,7
1516,4756,4,3,3,8
1517,4756,4,1,2,4
1518,4756,4,2,0,4
1519,4756,4,1,2,4
1520,4756,3,0,4,9
1521,4756,3,1,6,9
1522,4756,5,4,4,6
1523,4756,6,1,2,4
1524,4756,5,0,6,9
1525,4756,8,4,2,3
1526,4756,5,4,4,8
1527,4794,7,4,0,3
1528,4794,4,0,0,6
1529,4794,7,3,2,6
1530,4794,5,1,0,4
1531,4794,6,3,1,5
1532,4794,5,3,0,2
1533,4794,9,4,3,7
1534,4794,6,3,6,9
1535,4794,2,0,0,2
1536,4794,2,0,3,4
1537,4794,6,4,4,7
1538,4794,6,4,5,7
1539,4829,6,3,0,3
1540,4829,3,2,2,5
1541,4829,5,4,1,4
1542,4829,6,2,4,6
1543,4829,5,2,0,0
1544,4829,5,0,0,2
1545,4829,5,1,0,2
1546,4829,7,3,1,4
1547,4829,10,5,3,7
1548,4829,8,4,0,4
1549,4829,6,2,1,6
1550,4867,4,0,0,4
1551,4867,7,2,3,5
1552,4867,5,0,1,4
1553,4867,4,2,1,4
1554,4867,4,0,0,4
1555,4867,6,2,2,6
1556,4867,8,5,0,3
1557,4867,6,0,0,0
1558,4867,7,4,1,4
1559,4867,4,0,3,3
1560,4867,9,4,2,4
1561,4867,6,4,4,6
1562,4902,10,5,0,2
1563,4902,5,0,2,4
1564,4902,4,2,3,6
1565,4902,4,3,2,4
1566,4902,4,0,4,5
1567,4902,4,1,2,4
1568,4902,3,0,3,7
1569,4902,2,0,7,10
1570,4902,6,3,4,8
1571,4902,4,1,1,6
1572,4902,2,0,4,8
1573,4939,1,0,4,7
1574,4939,4,2,2,4
1575,4939,2,0,2,4
1576,4939,8,4,4,5
1577,4939,6,1,0,4
1578,4939,3,0,3,6
1579,4939,3,0,5,9
1580,4939,4,2,0,4
1581,4939,6,1,4,6
1582,4939,7,1,6,7
1583,4939,3,2,6,7
1584,4939,5,1,10,12
1585,4975,6,3,0,5
1586,4975,5,0,0,4
1587,4975,6,3,4,7
1588,4975,4,2,0,5
1589,4975,6,1,6,10
1590,4975,4,1,5,10
1591,4975,7,3,3,6
1592,4975,5,3,1,5
1593,4975,2,0,2,5
1594,4975,4,4,1,3
1595,4975,4,4,1,4
1596,5012,6,4,0,5
1597,5012,5,1,0,4
1598,5012,5,3,3,7
1599,5012,5,0,1,4
1600,5012,6,2,0,1
1601,5012,7,3,6,9
1602,5012,5,5,0,1
1603,5012,7,3,0,1
1604,5012,8,5,1,4
1605,5012,8,4,2,5
1606,5012,6,1,4,4
1607,5012,8,4,6,11
1608,5048,4,0,4,8
1609,5048,5,2,4,6
1610,5048,7,1,1,4
1611,5048,4,2,1,4
1612,5048,6,4,2,7
1613,5048,9,3,3,5
1614,5048,0,0,3,7
1615,5048,8,4,0,3
1616,5048,4,0,3,9
1617,5048,4,2,2,4
1618,5048,5,0,3,8
1619,5085,2,0,7,11
1620,5085,7,3,0,6
1621,5085,7,4,3,3
1622,5085,4,1,0,4
1623,5085,3,0,4,7
1624,5085,3,0,0,1
1625,5085,2,0,7,8
1626,5085,4,1,2,6
1627,5085,4,0,4,9
1628,5085,5,1,5,6
1629,5085,7,4,0,4
1630,5085,6,0,2,4
1631,5121,7,4,0,6
1632,5121,5,1,2,4
1633,5121,4,1,1,5
1634,5121,6,3,4,7
1635,5121,7,3,0,4
1636,5121,5,2,4,5
1637,5121,4,0,0,7
1638,5121,0,0,3,7
1639,5121,7,1,4,7
1640,5121,4,0,3,7
1641,5121,0,0,5,8
1642,5158,3,1,0,2
1643,5158,5,2,0,5
1644,5158,4,0,3,5
1645,5158,5,4,1,4
1646,5158,4,1,4,8
1647,5158,4,1,0,3
1648,5158,6,3,3,6
1649,5158,4,1,6,9
1650,5158,4,0,4,4
1651,5158,7,2,4,7
1652,5158,4,0,5,8
1653,5158,4,0,4,7
1654,5194,6,4,0,3
1655,5194,10,7,4,6
1656,5194,4,0,2,6
1657,5194,5,0,3,6
1658,5194,5,3,4,6
1659,5194,4,1,0,2
1660,5194,4,0,1,4
1661,5194,4,1,3,4
1662,5194,4,0,4,6
1663,5194,7,2,3,11
1664,5194,16,3,6,31
1665,5231,43,13,7,66
1666,5231,76,32,25,109
1667,5231,107,61,52,141
1668,5231,122,87,79,144
1669,5231,120,101,90,136
1670,5231,117,109,99,130
1671,5231,116,108,96,127
1672,5231,121,112,101,134
1673,5231,126,114,94,133
1674,5231,134,111,103,147
1675,5231,142,114,101,151
1676,5231,152,113,101,160
1677,5266,159,110,108,172
1678,5266,174,119,121,179
1679,5266,190,121,129,195
1680,5266,217,130,138,221
1681,5266,252,141,155,255
1682,5266,255,157,183,255
1683,5266,255,176,203,255
1684,5266,255,213,248,255
1685,5266,255,255,255,255
1686,5266,255,255,255,255
1687,5266,255,255,255,255
1688,5304,255,247,255,158
1689,5304,179,190,210,82
1690,5304,106,132,137,41
1691,5304,54,83,78,21
1692,5304,24,43,39,11
1693,5304,11,24,17,4
1694,5304,9,14,11,6
1695,5304,8,7,6,5
1696,5304,6,2,5,7
1697,5304,2,2,2,5
1698,5304,4,0,9,8
1699,5304,4,2,5,9
1700,5339,7,1,5,6
1701,5339,5,1,0,3
1702,5339,4,1,3,8
1703,5339,5,2,2,4
1704,5339,4,1,2,4
1705,5339,7,4,2,4
1706,5339,0,0,6,7
1707,5339,4,0,0,4
1708,5339,4,2,0,4
1709,5339,4,1,0,0
1710,5339,5,3,4,6
1711,5377,6,1,1,5
1712,5377,7,1,0,4
1713,5377,8,4,0,4
1714,5377,5,1,1,4
1715,5377,6,1,4,9
1716,5377,5,1,0,3
1717,5377,4,0,4,11
1718,5377,4,0,3,6
1719,5377,4,0,3,7
1720,5377,8,3,2,6
1721,5377,5,2,4,9
1722,5377,6,4,0,0
1723,5412,6,2,1,5
1724,5412,5,1,3,4
1725,5412,5,3,4,6
1726,5412,5,1,3,6
1727,5412,5,2,2,4
1728,5412,7,5,0,5
1729,5412,9,6,4,4
1730,5412,7,4,0,4
1731,5412,8,6,0,3
1732,5412,7,3,2,5
1733,5412,4,0,0,4
1734,5449,4,4,8,9
1735,5449,6,3,3,4
1736,5449,9,4,3,5
1737,5449,5,1,2,4
1738,5449,5,3,3,6
1739,5449,2,1,5,8
1740,5449,4,0,4,7
1741,5449,6,0,4,8
1742,5449,3,1,4,5
1743,5449,8,4,0,3
1744,5449,0,0,0,3
1745,5449,4,4,1,4
1746,5485,4,0,4,5
1747,5485,4,3,2,6
1748,5485,5,3,2,5
1749,5485,5,1,2,3
1750,5485,6,4,0,2
1751,5485,5,4,3,7
1752,5485,2,0,0,0
1753,5485,5,1,0,1
1754,5485,5,0,2,7
1755,5485,6,3,2,6
1756,5485,7,3,2,4
1757,5532,4,1,0,2
1758,5532,5,1,1,5
1759,5532,4,0,1,3
1760,5532,4,1,3,6
1761,5532,4,4,1,4
1762,5532,5,2,0,3
1763,5532,8,5,3,6
1764,5532,5,1,4,8
1765,5532,4,1,0,3
1766,5532,4,4,0,3
1767,5532,7,4,4,8
1768,5532,5,2,1,7
1769,5532,9,3,0,3
1770,5532,4,1,4,6
1771,5532,4,3,2,4
1772,5595,4,1,0,4
1773,5595,4,1,3,6
1774,5595,8,4,0,6
1775,5595,4,2,1,4
1776,5595,5,4,4,5
1777,5595,9,5,1,4
1778,5595,4,0,3,6
1779,5595,7,4,0,1
1780,5595,10,5,2,5
1781,5595,2,0,4,6
1782,5595,8,4,3,7
1783,5595,2,0,0,1
1784,5595,3,0,3,7
1785,5595,4,1,0,1
1786,5595,4,2,4,9
1787,5595,6,2,3,5
1788,5595,7,3,4,7
1789,5595,4,2,2,5
1790,5595,3,0,0,3
1791,5595,3,0,4,7
1792,5633,6,3,0,3
1793,5633,5,1,0,2
1794,5633,6,2,3,6
1795,5633,3,2,2,5
1796,5633,5,4,3,6
1797,5633,7,0,4,7
1798,5633,8,3,0,2
1799,5633,4,0,2,4
1800,5633,8,4,2,7
1801,5633,8,4,2,7
1802,5633,8,4,0,1
1803,5633,1,0,0,5
1804,5669,4,0,4,5
1805,5669,6,2,1,5
1806,5669,4,2,4,7
1807,5669,7,3,3,6
1808,5669,6,2,5,10
1809,5669,6,4,5,7
1810,5669,4,0,3,6
1811,5669,2,0,0,5
1812,5669,8,3,0,2
1813,5669,6,4,2,3
1814,5669,9,3,0,4
1815,5704,4,2,0,3
1816,5704,7,2,2,6
1817,5704,4,0,2,4
1818,5704,5,3,0,4
1819,5704,4,2,0,3
1820,5704,4,3,4,5
1821,5704,3,0,2,6
1822,5704,6,4,0,5
1823,5704,4,0,4,5
1824,5704,11,7,1,4
1825,5704,3,1,3,7
1826,5741,8,4,4,7
1827,5741,5,0,1,5
1828,5741,5,2,1,3
1829,5741,4,1,0,5
1830,5741,6,1,1,4
1831,5741,8,6,5,9
1832,5741,2,1,1,3
1833,5741,4,0,0,1
1834,5741,11,5,4,6
1835,5741,6,4,0,3
1836,5741,5,2,6,7
1837,5741,7,2,3,4
1838,5776,4,3,0,4
1839,5776,5,1,0,5
1840,5776,4,2,1,3
1841,5776,5,1,2,4
1842,5776,4,0,0,2
1843,5776,5,2,1,4
1844,5776,8,3,0,4
1845,5776,10,6,0,4
1846,5776,5,1,0,4
1847,5776,8,4,1,4
1848,5776,5,2,1,8
1849,5814,4,0,4,8
1850,5814,4,0,1,3
1851,5814,4,1,0,5
1852,5814,4,2,2,5
1853,5814,7,2,1,4
1854,5814,4,0,3,4
1855,5814,5,3,3,7
1856,5814,3,0,6,7
1857,5814,7,2,3,8
1858,5814,7,5,4,7
1859,5814,4,0,7,10
1860,5814,2,0,2,5
1861,5852,2,0,4,8
1862,5852,4,0,2,5
1863,5852,7,3,3,7
1864,5852,6,3,2,4
1865,5852,4,2,3,5
1866,5852,7,5,1,5
1867,5852,9,4,0,1
1868,5852,4,0,0,4
1869,5852,7,4,3,8
1870,5852,4,0,2,6
1871,5852,4,0,5,9
1872,5852,5,2,2,5
1873,5887,4,0,3,4
1874,5887,4,2,0,4
1875,5887,3,3,1,5
1876,5887,5,3,3,4
1877,5887,8,4,2,3
1878,5887,7,5,0,0
1879,5887,5,1,1,3
1880,5887,8,5,1,4
1881,5887,0,0,3,6
1882,5887,6,3,2,5
1883,5887,2,0,4,6
1884,5925,4,0,1,5
1885,5925,7,3,1,6
1886,5925,4,3,1,4
1887,5925,5,1,2,5
1888,5925,5,1,6,8
1889,5925,4,0,4,5
1890,5925,0,0,4,6
1891,5925,3,0,4,5
1892,5925,4,3,3,6
1893,5925,6,4,0,3
1894,5925,7,5,2,5
1895,5925,4,2,0,4
1896,5960,3,0,3,6
1897,5960,5,4,1,4
1898,5960,6,0,2,5
1899,5960,5,4,2,6
1900,5960,6,0,0,2
1901,5960,4,0,3,5
1902,5960,4,0,0,3
1903,5960,4,0,2,5
1904,5960,4,1,3,7
1905,5960,2,0,2,4
1906,5960,4,0,2,5
1907,5998,2,0,1,4
1908,5998,2,2,2,7
1909,5998,4,2,2,4
1910,5998,6,3,2,5
1911,5998,5,0,4,5
1912,5998,4,2,4,5
1913,5998,3,1,5,6
1914,5998,7,2,2,7
1915,5998,2,0,2,4
1916,5998,7,4,3,7
1917,5998,5,1,4,7
1918,5998,6,2,0,0
1919,6033,7,4,2,4
1920,6033,5,2,3,4
1921,6033,6,3,3,6
1922,6033,7,0,2,5
1923,6033,7,3,1,3
1924,6033,4,0,3,3
1925,6033,7,2,0,5
1926,6033,1,0,2,4
1927,6033,1,0,2,5
1928,6033,8,5,4,7
1929,6033,3,0,2,4
1930,6071,5,4,3,7
1931,6071,5,1,0,4
1932,6071,5,1,3,6
1933,6071,6,4,0,3
1934,6071,7,3,1,3
1935,6071,6,5,8,10
1936,6071,7,3,1,4
1937,6071,8,2,4,11
1938,6071,7,3,0,3
1939,6071,2,0,0,4
1940,6071,2,0,4,7
1941,6071,10,6,2,4
1942,6108,4,0,4,6
1943,6108,2,0,3,5
1944,6108,3,1,1,4
1945,6108,3,0,2,5
1946,6108,3,0,4,7
1947,6108,4,0,1,4
1948,6108,2,0,0,3
1949,6108,5,3,3,6
1950,6108,3,0,0,4
1951,6108,11,4,1,4
1952,6108,3,1,0,2
1953,6108,5,2,0,1
1954,6144,4,3,4,8
1955,6144,4,1,3,4
1956,6144,6,2,3,5
1957,6144,3,2,0,4
1958,6144,6,1,0,1
1959,6144,4,0,4,7
1960,6144,6,4,0,0
1961,6144,4,1,0,4
1962,6144,7,4,1,4
1963,6144,5,1,0,3
1964,6144,6,2,1,4
1965,6181,9,6,0,3
1966,6181,4,2,0,4
1967,6181,7,1,0,4
1968,6181,6,4,3,6
1969,6181,6,2,1,5
1970,6181,7,3,3,5
1971,6181,9,4,0,4
1972,6181,7,2,0,3
1973,6181,6,3,0,4
1974,6181,4,1,7,9
1975,6181,4,1,7,10
1976,6181,4,1,5,7
1977,6217,2,0,6,8
1978,6217,5,1,1,7
1979,6217,5,2,0,4
1980,6217,3,2,3,3
1981,6217,6,1,0,0
1982,6217,3,0,0,3
1983,6217,8,3,3,6
1984,6217,6,2,2,5
1985,6217,11,6,1,3
1986,6217,6,3,3,7
1987,6217,3,0,3,5
1988,6254,5,0,2,4
1989,6254,5,4,0,3
1990,6254,3,1,0,5
1991,6254,5,2,2,4
1992,6254,6,3,0,3
1993,6254,8,2,4,5
1994,6254,10,6,0,2
1995,6254,2,0,3,7
1996,6254,10,5,0,5
1997,6254,7,1,0,3
1998,6254,6,2,2,7
1999,6254,6,3,0,0
2000,6289,5,3,2,5
2001,6289,6,2,0,3
2002,6289,6,2,2,6
2003,6289,4,2,2,4
2004,6289,5,4,4,7
2005,6289,3,0,2,7
2006,6289,4,0,4,7
2007,6289,8,4,0,4
2008,6289,0,0,4,8
2009,6289,4,0,2,4
2010,6289,3,0,3,7
2011,6327,4,0,4,7
2012,6327,4,1,0,5
2013,6327,6,3,2,4
2014,6327,6,4,2,5
2015,6327,5,0,1,4
2016,6327,4,0,1,3
2017,6327,5,1,6,9
2018,6327,0,0,0,4
2019,6327,2,2,5,9
2020,6327,6,1,4,8
2021,6327,4,0,4,7
2022,6327,7,3,4,7
2023,6365,2,0,6,9
2024,6365,6,2,2,4
2025,6365,4,0,3,4
2026,6365,7,3,2,4
2027,6365,7,4,2,4
2028,6365,1,0,4,5
2029,6365,6,4,1,6
2030,6365,6,2,0,4
2031,6365,8,3,3,5
2032,6365,8,0,4,5
2033,6365,7,1,3,4
2034,6365,1,0,1,3
2035,6403,3,0,2,4
2036,6403,3,1,3,6
2037,6403,4,0,2,4
2038,6403,4,1,1,7
2039,6403,5,1,0,4
2040,6403,4,2,2,5
2041,6403,4,0,3,5
2042,6403,8,6,8,9
2043,6403,4,1,4,9
2044,6403,8,3,5,7
2045,6403,5,2,5,9
2046,6403,5,0,4,8
2047,6438,4,0,5,9
2048,6438,5,3,2,5
2049,6438,4,1,1,2
2050,6438,5,0,2,5
2051,6438,5,1,2,6
2052,6438,4,0,0,1
2053,6438,4,2,0,4
2054,6438,8,8,2,7
2055,6438,6,2,0,2
2056,6438,5,0,1,4
2057,6438,4,3,1,5
2058,6476,6,1,4,6
2059,6476,3,1,4,6
2060,6476,7,3,3,2
2061,6476,3,1,2,4
2062,6476,5,0,3,4
2063,6476,4,2,8,11
2064,6476,5,3,0,5
2065,6476,7,4,2,4
2066,6476,9,4,0,4
2067,6476,4,1,0,2
2068,6476,9,4,3,6
2069,6476,5,3,4,8
2070,6511,10,4,3,5
2071,6511,7,1,1,5
2072,6511,6,0,1,5
2073,6511,5,1,1,4
2074,6511,4,0,1,4
2075,6511,4,2,4,7
2076,6511,5,2,4,7
2077,6511,4,0,3,7
2078,6511,3,0,4,7
2079,6511,4,0,7,8
2080,6511,3,0,2,6
2081,6546,4,2,0,3
2082,6546,4,0,1,4
2083,6546,4,2,2,3
2084,6546,7,2,2,5
2085,6546,4,2,0,3
2086,6546,4,0,1,5
2087,6546,5,4,0,4
2088,6546,4,1,1,4
2089,6546,4,0,0,6
2090,6546,8,5,4,7
2091,6546,3,0,2,5
2092,6584,3,0,0,2
