num,ms,up,down,left,right
1094,3418,3,0,0,3
1095,3418,4,0,1,4
1096,3418,4,2,3,5
1097,3418,6,1,4,7
1098,3418,5,2,0,1
1099,3433,4,2,0,5
1100,3433,4,3,0,4
1101,3433,6,3,0,4
1102,3433,6,2,3,4
1103,3448,4,2,1,5
1104,3448,5,3,2,5
1105,3448,4,2,0,4
1106,3448,3,2,4,7
1107,3448,7,2,1,3
1108,3464,5,1,0,3
1109,3464,7,3,0,3
1110,3464,2,2,3,7
1111,3464,10,3,4,7
1112,3464,3,3,3,5
1113,3479,4,0,2,5
1114,3479,3,1,2,4
1115,3479,5,3,2,6
1116,3479,5,1,3,7
1117,3479,4,2,2,4
1118,3495,4,2,0,5
1119,3495,4,1,0,4
1120,3495,5,4,1,5
1121,3495,4,0,0,4
1122,3495,4,1,1,6
1123,3511,3,1,4,6
1124,3511,5,3,1,4
1125,3511,6,3,2,4
1126,3511,8,4,3,5
1127,3511,8,3,1,5
1128,3526,3,0,1,4
1129,3526,4,1,1,2
1130,3526,5,0,1,6
1131,3526,7,2,2,3
1132,3526,4,2,2,3
1133,3542,6,2,0,4
1134,3542,4,0,1,3
1135,3542,4,1,1,5
1136,3542,7,3,0,2
1137,3542,5,4,2,5
1138,3558,6,1,1,3
1139,3558,6,0,3,5
1140,3558,4,0,2,5
1141,3558,3,1,0,4
1142,3558,4,2,0,4
1143,3574,4,0,0,4
1144,3574,8,4,1,3
1145,3574,6,3,4,5
1146,3574,4,1,2,5
1147,3574,5,0,4,6
1148,3588,5,1,2,6
1149,3588,8,3,3,4
1150,3588,4,1,3,5
1151,3588,2,0,0,5
1152,3603,3,0,1,4
1153,3603,3,0,3,4
1154,3603,6,3,3,6
1155,3603,6,2,0,3
1156,3603,6,1,2,6
1157,3619,3,1,5,6
1158,3619,4,4,1,3
1159,3619,4,2,2,4
1160,3619,4,0,1,4
1161,3619,6,1,4,6
1162,3635,8,3,4,5
1163,3635,5,1,2,6
1164,3635,4,2,2,7
1165,3635,6,4,0,4
1166,3635,7,2,2,5
1167,3650,10,4,0,2
1168,3650,4,2,1,4
1169,3650,3,1,0,3
1170,3650,5,2,3,4
1171,3650,5,2,3,3
1172,3666,5,2,4,4
1173,3666,6,3,1,2
1174,3666,4,1,1,6
1175,3666,6,1,2,5
1176,3666,5,2,0,1
1177,3682,4,0,3,7
1178,3682,6,1,1,4
1179,3682,5,2,0,4
1180,3682,5,2,0,5
1181,3682,4,2,1,4
1182,3697,5,0,2,5
1183,3697,5,2,4,6
1184,3697,7,2,0,4
1185,3697,7,1,3,6
1186,3697,6,1,0,0
1187,3713,8,3,3,6
1188,3713,4,1,0,4
1189,3713,3,0,2,3
1190,3713,6,1,0,6
1191,3713,4,0,4,8
1192,3728,7,3,1,7
1193,3728,6,1,0,3
1194,3728,5,2,0,3
1195,3728,4,4,0,4
1196,3742,6,3,2,3
1197,3742,7,3,2,4
1198,3742,4,1,1,4
1199,3742,5,4,2,4
1200,3742,5,3,3,3
1201,3758,5,4,1,4
1202,3758,4,3,4,4
1203,3758,5,4,0,4
1204,3758,4,0,0,4
1205,3758,4,1,1,5
1206,3774,8,3,3,5
1207,3774,8,0,0,4
1208,3774,6,0,2,5
1209,3774,5,3,2,6
1210,3774,4,0,2,5
1211,3789,4,1,1,6
1212,3789,7,2,4,3
1213,3789,4,2,3,5
1214,3789,7,2,2,4
1215,3789,6,2,1,4
1216,3805,7,4,2,7
1217,3805,6,3,3,6
1218,3805,5,0,4,4
1219,3805,4,0,2,8
1220,3805,6,2,3,4
1221,3820,8,3,2,4
1222,3820,5,2,3,4
1223,3820,7,2,1,4
1224,3820,5,1,4,5
1225,3835,4,2,4,6
1226,3835,4,2,2,4
1227,3835,4,0,2,4
1228,3835,6,2,2,3
1229,3835,5,1,1,4
1230,3850,9,4,0,4
1231,3850,5,2,0,2
1232,3850,6,4,1,4
1233,3850,5,1,1,4
1234,3850,6,3,3,7
1235,3866,1,0,4,6
1236,3866,5,0,1,3
1237,3866,5,3,4,5
1238,3866,5,3,4,6
1239,3866,4,1,2,4
1240,3882,6,2,2,4
1241,3882,4,2,2,4
1242,3882,6,1,4,6
1243,3882,6,3,2,6
1244,3882,6,2,2,7
1245,3898,4,2,0,3
1246,3898,5,3,0,4
1247,3898,6,2,0,5
1248,3898,6,2,2,4
1249,3898,4,3,4,8
1250,3913,7,4,0,4
1251,3913,3,2,1,3
1252,3913,6,1,2,4
1253,3913,6,2,2,4
1254,3913,5,3,2,4
1255,3929,6,2,3,5
1256,3929,5,2,2,4
1257,3929,4,2,0,4
1258,3929,6,2,2,6
1259,3929,3,0,1,4
1260,3945,6,2,0,4
1261,3945,5,3,1,4
1262,3945,4,0,2,3
1263,3945,7,1,1,5
1264,3945,4,0,2,5
1265,3960,3,0,1,5
1266,3960,6,4,4,8
1267,3960,6,2,3,5
1268,3960,5,1,3,4
1269,3960,4,2,0,4
1270,3975,9,1,3,6
1271,3975,4,2,3,2
1272,3975,8,3,2,4
1273,3975,4,2,2,4
1274,3990,5,2,4,8
1275,3990,5,1,1,3
1276,3990,4,2,2,4
1277,3990,8,1,3,4
1278,3990,4,1,1,5
1279,4006,7,5,0,4
1280,4006,6,0,2,5
1281,4006,6,1,0,5
1282,4006,6,3,3,7
1283,4006,6,1,1,4
1284,4022,3,0,1,4
1285,4022,6,2,3,5
1286,4022,6,0,3,5
1287,4022,5,0,3,6
1288,4022,6,3,2,4
1289,4037,3,0,3,9
1290,4037,5,2,3,3
1291,4037,1,0,1,3
1292,4037,5,2,0,3
1293,4037,3,1,1,7
1294,4053,7,3,0,4
1295,4053,6,2,3,4
1296,4053,3,1,3,5
1297,4053,5,3,3,2
1298,4053,4,1,0,3
1299,4068,4,0,1,3
1300,4068,5,1,2,6
1301,4068,4,0,3,8
1302,4068,6,1,0,4
1303,4068,4,3,3,7
1304,4083,6,1,2,4
1305,4083,4,2,0,3
1306,4083,4,3,2,6
1307,4083,5,1,3,5
1308,4098,5,0,4,7
1309,4098,4,1,3,5
1310,4098,4,1,4,4
1311,4098,6,3,3,6
1312,4098,5,3,2,6
1313,4114,5,2,3,4
1314,4114,5,2,3,4
1315,4114,5,3,3,6
1316,4114,4,1,2,3
1317,4114,4,0,3,6
1318,4129,5,0,3,5
1319,4129,6,1,0,6
1320,4129,6,1,4,5
1321,4129,4,0,0,4
1322,4129,7,4,3,8
1323,4145,6,2,0,2
1324,4145,6,2,2,5
1325,4145,4,2,1,6
1326,4145,4,1,1,5
1327,4145,2,0,2,3
1328,4161,5,0,0,3
1329,4161,3,0,0,5
1330,4161,7,0,0,4
1331,4161,6,4,4,5
1332,4161,7,4,2,7
1333,4177,10,7,0,3
1334,4177,8,3,1,6
1335,4177,3,0,3,5
1336,4177,6,2,3,5
1337,4177,5,0,2,6
1338,4193,3,0,0,4
1339,4193,4,1,0,4
1340,4193,3,2,3,5
1341,4193,4,0,0,7
1342,4193,3,1,0,4
1343,4208,4,0,2,5
1344,4208,8,4,0,4
1345,4208,4,3,2,7
1346,4208,4,1,1,5
1347,4208,4,1,2,3
1348,4224,4,0,0,3
1349,4224,4,3,2,4
1350,4224,4,3,2,4
1351,4224,5,0,2,4
1352,4224,4,3,0,4
1353,4240,5,2,1,4
1354,4240,6,2,2,6
1355,4240,7,1,2,5
1356,4240,6,3,0,4
1357,4240,5,0,2,4
1358,4255,7,2,3,6
1359,4255,7,3,1,4
1360,4255,4,2,1,5
1361,4255,6,3,1,4
1362,4255,5,3,1,4
1363,4270,4,1,3,3
1364,4270,5,3,1,4
1365,4270,5,2,4,4
1366,4270,8,1,3,6
1367,4285,5,2,2,6
1368,4285,6,2,0,3
1369,4285,5,2,2,5
1370,4285,4,1,1,4
1371,4285,7,3,3,3
1372,4300,3,0,2,5
1373,4300,4,3,1,4
1374,4300,4,1,2,3
1375,4300,4,3,0,3
1376,4300,3,0,2,4
1377,4316,8,4,0,3
1378,4316,4,2,1,4
1379,4316,6,2,3,5
1380,4316,5,1,3,6
1381,4316,7,3,2,5
1382,4332,4,3,3,8
1383,4332,4,3,2,4
1384,4332,6,3,3,5
1385,4332,7,3,3,4
1386,4332,7,1,3,5
1387,4348,6,3,2,4
1388,4348,5,1,3,7
1389,4348,5,0,3,5
1390,4348,7,3,1,5
1391,4348,5,2,4,6
1392,4363,7,3,0,4
1393,4363,4,0,2,3
1394,4363,6,3,2,5
1395,4363,4,2,3,5
1396,4363,3,0,0,4
1397,4378,5,2,1,4
1398,4378,4,0,1,4
1399,4378,4,1,1,4
1400,4378,5,0,1,5
1401,4393,4,2,0,3
1402,4393,4,2,3,6
1403,4393,4,1,1,4
1404,4393,4,0,3,4
1405,4393,7,3,4,4
1406,4409,6,1,6,9
1407,4409,6,2,4,8
1408,4409,5,2,4,6
1409,4409,5,2,0,2
1410,4409,4,1,2,5
1411,4424,1,0,0,2
1412,4424,4,2,0,2
1413,4424,6,3,1,5
1414,4424,5,3,1,5
1415,4424,5,1,1,4
1416,4440,3,0,2,4
1417,4440,4,4,1,6
1418,4440,5,2,1,5
1419,4440,5,2,1,3
1420,4440,5,0,2,3
1421,4456,4,0,5,9
1422,4456,4,0,1,4
1423,4456,3,0,2,6
1424,4456,5,1,0,2
1425,4456,5,3,1,4
1426,4471,5,1,0,3
1427,4471,7,2,3,6
1428,4471,5,4,1,4
1429,4471,5,0,4,5
1430,4471,6,1,1,6
1431,4487,4,2,2,6
1432,4487,4,2,5,5
1433,4487,5,1,2,4
1434,4487,4,1,2,4
1435,4487,5,2,4,5
1436,4502,4,2,3,5
1437,4502,8,3,3,3
1438,4502,4,0,1,4
1439,4502,5,0,1,5
1440,4502,4,3,0,0
1441,4517,6,2,3,4
1442,4517,4,1,2,4
1443,4517,6,2,3,4
1444,4517,5,1,4,5
1445,4532,4,2,0,2
1446,4532,5,1,1,5
1447,4532,4,3,4,6
1448,4532,7,3,0,4
1449,4532,7,1,2,3
1450,4548,5,3,1,5
1451,4548,8,3,0,4
1452,4548,4,3,1,3
1453,4548,6,2,4,7
1454,4548,4,3,1,3
1455,4564,9,4,3,9
1456,4564,4,0,3,6
1457,4564,2,0,1,4
1458,4564,3,0,3,6
1459,4564,5,0,3,6
1460,4579,5,0,3,6
1461,4579,4,0,3,8
1462,4579,4,2,1,4
1463,4579,5,1,3,5
1464,4579,4,0,0,4
1465,4595,3,0,3,5
1466,4595,4,1,3,4
1467,4595,4,0,2,3
1468,4595,3,0,3,3
1469,4595,4,0,2,7
1470,4611,4,2,0,4
1471,4611,8,3,3,7
1472,4611,3,2,2,6
1473,4611,4,0,0,3
1474,4611,6,1,3,5
1475,4626,5,4,2,4
1476,4626,4,1,3,5
1477,4626,6,2,0,4
1478,4626,5,2,3,6
1479,4626,6,1,0,1
1480,4641,8,4,2,4
1481,4641,6,1,2,5
1482,4641,7,2,1,4
1483,4641,3,0,2,5
1484,4656,5,1,0,3
1485,4656,5,3,3,5
1486,4656,6,2,1,4
1487,4656,3,2,1,4
1488,4656,3,2,1,7
1489,4672,6,3,3,4
1490,4672,3,1,0,4
1491,4672,4,3,0,3
1492,4672,5,1,2,7
1493,4672,7,3,1,3
1494,4687,3,1,4,7
1495,4687,6,1,2,4
1496,4687,4,0,0,5
1497,4687,6,3,1,5
1498,4687,4,3,3,7
1499,4703,3,0,1,4
1500,4703,6,1,0,3
1501,4703,4,4,0,6
1502,4703,4,3,1,2
1503,4703,4,3,3,4
1504,4719,4,1,2,4
1505,4719,5,1,3,5
1506,4719,4,3,4,4
1507,4719,3,1,2,5
1508,4719,6,3,0,4
1509,4735,3,1,1,4
1510,4735,4,0,3,5
1511,4735,6,1,1,6
1512,4735,3,0,0,4
1513,4735,4,0,0,4
1514,4750,6,3,1,3
1515,4750,5,2,0,3
1516,4750,4,1,1,3
1517,4750,5,2,1,4
1518,4750,4,1,0,2
1519,4766,4,2,3,6
1520,4766,4,1,3,4
1521,4766,6,2,1,4
1522,4766,5,1,2,7
1523,4766,4,1,1,6
1524,4782,7,4,1,4
1525,4782,5,2,1,4
1526,4782,4,0,3,6
1527,4782,6,3,4,4
1528,4782,7,3,2,4
1529,4798,7,3,3,6
1530,4798,6,2,3,6
1531,4798,4,2,1,3
1532,4798,7,3,1,4
1533,4798,6,4,0,4
1534,4813,4,1,2,4
1535,4813,3,3,2,7
1536,4813,4,0,3,8
1537,4813,4,3,1,7
1538,4813,5,0,2,6
1539,4828,6,3,1,5
1540,4828,5,2,3,5
1541,4828,6,4,3,4
1542,4828,4,4,0,4
1543,4843,4,1,1,5
1544,4843,5,2,1,5
1545,4843,4,2,0,4
1546,4843,4,4,2,7
1547,4843,4,2,0,4
1548,4858,9,7,3,6
1549,4858,3,2,2,5
1550,4858,5,5,3,7
1551,4858,7,3,0,6
1552,4858,5,5,1,5
1553,4874,4,4,3,7
1554,4874,5,7,2,7
1555,4874,6,8,4,10
1556,4874,6,9,4,11
1557,4874,6,10,4,11
1558,4890,9,14,1,9
1559,4890,6,12,8,14
1560,4890,7,16,9,17
1561,4890,6,17,8,18
1562,4890,7,21,10,22
1563,4906,8,23,17,26
1564,4906,13,32,17,28
1565,4906,12,33,24,34
1566,4906,14,42,24,38
1567,4906,17,44,34,46
1568,4921,19,50,35,51
1569,4921,22,59,41,55
1570,4921,27,65,48,62
1571,4921,31,70,57,70
1572,4921,37,80,62,79
1573,4937,42,88,69,86
1574,4937,50,95,80,94
1575,4937,57,108,84,104
1576,4937,64,114,94,115
1577,4937,73,127,104,126
1578,4953,81,137,109,135
1579,4953,93,145,120,146
1580,4953,103,152,127,157
1581,4953,113,164,133,166
1582,4953,123,170,139,174
1583,4967,135,181,153,191
1584,4967,146,189,160,199
1585,4967,159,198,169,210
1586,4967,175,208,178,222
1587,4983,184,215,187,233
1588,4983,197,221,190,240
1589,4983,211,226,199,250
1590,4983,224,233,204,255
1591,4983,236,239,211,255
1592,4998,246,239,218,255
1593,4998,255,246,226,255
1594,4998,255,243,230,255
1595,4998,255,243,237,255
1596,4998,255,245,240,255
1597,5014,255,245,243,255
1598,5014,255,244,250,255
1599,5014,255,242,252,255
1600,5014,255,240,255,255
1601,5014,255,237,255,255
1602,5030,255,234,255,255
1603,5030,255,231,255,255
1604,5030,255,228,255,255
1605,5030,255,225,255,255
1606,5030,255,221,255,255
1607,5046,255,219,255,255
1608,5046,255,215,255,255
1609,5046,255,210,255,255
1610,5046,255,208,253,255
1611,5046,255,205,249,255
1612,5062,255,198,247,255
1613,5062,255,199,243,255
1614,5062,255,198,240,255
1615,5062,255,194,235,255
1616,5062,255,192,233,255
1617,5077,255,187,230,255
1618,5077,255,185,225,255
1619,5077,255,184,223,255
1620,5077,255,183,217,255
1621,5077,255,178,215,255
1622,5093,255,177,210,255
1623,5093,255,177,208,255
1624,5093,255,176,205,253
1625,5093,255,173,203,248
1626,5093,255,170,199,246
1627,5109,255,167,196,241
1628,5109,255,165,196,241
1629,5109,255,165,193,236
1630,5109,255,163,190,233
1631,5109,255,161,190,231
1632,5125,255,162,190,230
1633,5125,255,157,187,226
1634,5125,254,156,182,221
1635,5125,250,153,183,219
1636,5125,247,150,179,217
1637,5141,246,150,182,217
1638,5141,244,148,177,212
1639,5141,242,149,174,209
1640,5141,238,144,172,205
1641,5141,234,144,168,203
1642,5156,229,138,165,199
1643,5156,226,136,163,198
1644,5156,225,136,159,195
1645,5156,220,135,157,191
1646,5156,216,131,153,190
1647,5172,215,130,151,187
1648,5172,211,125,146,183
1649,5172,208,124,143,180
1650,5172,204,120,142,177
1651,5172,199,117,137,176
1652,5188,200,119,138,171
1653,5188,197,113,135,171
1654,5188,191,110,130,167
1655,5188,188,109,129,163
1656,5188,185,108,125,159
1657,5204,179,101,121,158
1658,5204,180,101,120,157
1659,5204,175,98,117,154
1660,5204,175,100,114,149
1661,5204,171,96,107,145
1662,5219,168,93,109,148
1663,5219,164,94,107,145
1664,5219,164,92,104,143
1665,5219,158,86,102,141
1666,5219,157,86,100,140
1667,5235,156,89,96,139
1668,5235,152,87,95,136
1669,5235,151,83,95,137
1670,5235,146,80,93,135
1671,5235,144,80,89,131
1672,5251,143,78,89,130
1673,5251,140,78,88,130
1674,5251,140,76,87,126
1675,5251,136,74,84,127
1676,5251,136,73,79,123
1677,5267,132,70,80,121
1678,5267,131,70,79,121
1679,5267,129,67,76,119
1680,5267,129,67,74,118
1681,5267,129,62,73,116
1682,5281,125,62,72,114
1683,5281,123,60,69,112
1684,5281,121,58,71,111
1685,5281,117,56,68,111
1686,5296,119,57,66,104
1687,5296,117,55,63,104
1688,5296,113,52,57,100
1689,5296,108,47,56,98
1690,5296,108,49,55,96
1691,5312,105,48,52,92
1692,5312,100,44,52,92
1693,5312,98,42,48,87
1694,5312,96,40,47,84
1695,5312,93,39,42,80
1696,5328,87,37,42,81
1697,5328,84,36,38,74
1698,5328,80,33,37,73
1699,5328,79,31,35,72
1700,5328,74,30,34,67
1701,5343,76,32,30,65
1702,5343,69,27,31,62
1703,5343,66,24,30,60
1704,5343,64,23,24,57
1705,5343,60,21,24,54
1706,5359,61,22,24,51
1707,5359,58,19,24,50
1708,5359,52,16,20,46
1709,5359,52,14,18,45
1710,5359,50,12,14,41
1711,5375,45,11,18,39
1712,5375,42,11,15,39
1713,5375,40,6,13,34
1714,5375,41,9,12,32
1715,5375,39,10,16,33
1716,5391,37,9,9,26
1717,5391,33,5,10,28
1718,5391,33,7,8,25
1719,5391,32,7,7,23
1720,5391,28,6,7,20
1721,5406,26,4,7,20
1722,5406,25,4,7,20
1723,5406,24,3,7,18
1724,5406,22,3,4,18
1725,5406,18,0,6,13
1726,5422,18,2,3,13
1727,5422,18,3,4,14
1728,5422,15,1,4,12
1729,5422,14,1,2,11
1730,5422,13,1,6,12
1731,5437,14,3,4,10
1732,5437,12,0,3,8
1733,5437,11,1,1,9
1734,5437,7,1,3,5
1735,5452,7,3,3,7
1736,5452,10,1,3,8
1737,5452,8,3,2,6
1738,5452,8,3,3,5
1739,5452,7,1,2,5
1740,5467,6,2,2,4
1741,5467,5,1,4,5
1742,5467,6,2,1,7
1743,5467,4,0,2,5
1744,5467,6,4,2,5
1745,5483,4,0,5,8
1746,5483,6,2,0,5
1747,5483,6,2,3,7
1748,5483,4,0,1,4
1749,5483,8,3,1,3
1750,5499,6,4,0,4
1751,5499,5,4,2,4
1752,5499,6,5,0,3
1753,5499,7,2,2,3
1754,5499,4,1,2,6
1755,5514,3,0,4,8
1756,5514,5,1,2,5
1757,5514,4,1,1,4
1758,5514,5,2,3,6
1759,5514,5,3,3,6
1760,5530,2,0,0,5
1761,5530,4,1,2,4
1762,5530,5,3,0,4
1763,5530,8,3,1,4
1764,5530,4,3,0,3
1765,5546,4,0,3,6
1766,5546,4,1,3,7
1767,5546,4,0,1,3
1768,5546,5,2,1,4
1769,5546,5,2,2,4
1770,5560,3,0,3,6
1771,5560,5,3,2,4
1772,5560,6,3,0,3
1773,5560,6,2,2,5
1774,5575,6,2,0,3
1775,5575,5,1,1,3
1776,5575,6,1,1,4
1777,5575,4,0,0,4
1778,5575,5,1,4,6
1779,5591,4,1,0,5
1780,5591,6,2,1,6
1781,5591,6,1,1,3
1782,5591,4,1,3,5
1783,5591,5,4,1,4
1784,5606,6,2,3,7
1785,5606,5,0,0,4
1786,5606,6,3,3,6
1787,5606,4,1,0,3
1788,5606,7,2,4,5
1789,5622,5,2,0,4
1790,5622,5,3,3,3
1791,5622,5,1,0,6
1792,5622,4,1,3,5
1793,5622,5,2,2,4
1794,5638,5,0,3,4
1795,5638,4,1,1,5
1796,5638,4,1,0,4
1797,5638,4,1,2,4
1798,5638,5,1,4,6
1799,5652,6,0,0,4
1800,5652,2,1,3,7
1801,5652,5,3,2,6
1802,5652,6,1,2,5
1803,5667,4,2,2,4
1804,5667,8,3,2,3
1805,5667,4,2,2,5
1806,5667,4,0,0,4
1807,5667,4,0,2,5
1808,5683,5,2,2,4
1809,5683,7,1,1,4
1810,5683,4,0,1,3
1811,5683,4,0,3,6
1812,5683,4,0,0,4
1813,5699,3,0,0,2
1814,5699,4,0,1,6
1815,5699,4,2,1,4
1816,5699,4,1,4,3
1817,5699,5,1,0,5
1818,5715,5,3,4,7
1819,5715,3,1,0,3
1820,5715,4,0,3,7
1821,5715,6,2,2,6
1822,5715,4,2,1,4
1823,5731,5,2,3,5
1824,5731,4,2,3,7
1825,5731,6,4,0,3
1826,5731,5,0,2,6
1827,5731,6,3,5,8
1828,5746,8,3,5,6
1829,5746,5,2,2,4
1830,5746,4,1,3,5
1831,5746,6,3,3,4
1832,5746,4,1,4,5
1833,5762,5,3,1,3
1834,5762,3,1,4,8
1835,5762,4,1,2,5
1836,5762,3,0,2,5
1837,5762,4,1,1,6
1838,5778,8,3,0,4
1839,5778,5,3,2,5
1840,5778,5,3,2,4
1841,5778,3,1,2,4
1842,5778,7,3,2,7
1843,5793,5,0,0,4
1844,5793,5,0,2,7
1845,5793,4,1,2,4
1846,5793,8,2,4,6
1847,5793,5,3,3,4
1848,5809,5,4,1,4
1849,5809,5,2,0,4
1850,5809,4,1,2,7
1851,5809,4,0,1,6
1852,5809,4,2,2,4
1853,5825,7,3,1,4
1854,5825,6,3,2,5
1855,5825,5,2,2,4
1856,5825,5,0,1,5
1857,5825,7,2,1,7
1858,5839,3,0,3,7
1859,5839,4,2,1,5
1860,5839,4,0,1,5
1861,5839,5,4,2,6
1862,5854,4,1,4,8
1863,5854,6,2,1,3
1864,5854,5,0,3,4
1865,5854,4,0,1,5
1866,5854,6,2,1,6
1867,5869,5,3,1,3
1868,5869,3,1,2,6
1869,5869,6,1,2,4
1870,5869,4,2,3,5
1871,5869,4,3,3,7
1872,5885,4,2,2,6
1873,5885,5,1,1,3
1874,5885,6,2,2,4
1875,5885,5,2,1,4
1876,5885,4,3,3,5
1877,5901,6,1,1,5
1878,5901,5,0,1,4
1879,5901,4,2,1,5
1880,5901,4,0,2,4
1881,5901,4,2,3,6
1882,5917,5,2,2,4
1883,5917,4,2,4,7
1884,5917,4,1,2,5
1885,5917,6,4,3,5
1886,5917,4,1,4,8
1887,5931,2,0,1,4
1888,5931,6,1,1,4
1889,5931,5,0,3,6
1890,5931,7,1,1,5
1891,5946,6,2,2,6
1892,5946,7,2,3,4
1893,5946,4,0,4,5
1894,5946,9,4,1,3
1895,5946,5,0,4,7
1896,5962,4,3,0,4
1897,5962,5,0,0,3
1898,5962,5,3,3,5
1899,5962,4,2,2,5
1900,5962,4,0,2,4
1901,5978,7,2,0,4
1902,5978,5,2,1,4
1903,5978,4,2,1,4
1904,5978,6,4,1,4
1905,5978,4,0,3,4
1906,5994,4,3,1,8
1907,5994,5,3,4,6
1908,5994,5,0,2,4
1909,5994,4,2,0,4
1910,5994,6,3,0,4
1911,6009,6,3,3,3
1912,6009,5,1,3,6
1913,6009,5,4,4,3
1914,6009,5,3,0,4
1915,6009,4,1,0,5
1916,6025,2,0,4,5
1917,6025,4,2,0,5
1918,6025,5,2,0,4
1919,6025,5,3,1,4
1920,6025,4,3,0,4
1921,6041,7,3,3,5
1922,6041,6,3,2,6
1923,6041,6,3,2,3
1924,6041,7,3,1,3
1925,6041,4,2,3,6
1926,6056,7,4,1,6
1927,6056,4,1,3,4
1928,6056,4,4,3,6
1929,6056,5,0,1,4
1930,6056,5,1,3,6
1931,6072,9,3,0,2
1932,6072,4,0,2,3
1933,6072,6,0,2,4
1934,6072,3,0,4,7
1935,6072,7,2,3,8
1936,6086,4,0,3,5
1937,6086,6,0,3,5
1938,6086,5,1,3,4
1939,6086,5,1,2,6
1940,6102,7,3,6,5
1941,6102,4,3,0,4
1942,6102,6,2,1,5
1943,6102,4,1,3,5
1944,6102,6,1,1,4
1945,6117,6,2,1,2
1946,6117,5,3,1,5
1947,6117,3,0,2,4
1948,6117,5,1,3,3
1949,6117,4,0,4,7
1950,6133,4,1,1,3
1951,6133,6,2,4,6
1952,6133,4,0,2,5
1953,6133,4,0,2,5
1954,6133,4,0,0,5
1955,6149,6,2,0,4
1956,6149,4,0,2,4
1957,6149,7,2,3,6
1958,6149,5,1,1,6
1959,6149,5,2,2,5
1960,6165,1,0,0,4
1961,6165,1,0,1,4
1962,6165,3,1,2,3
1963,6165,6,2,2,5
1964,6165,6,3,4,6
1965,6180,7,4,2,4
1966,6180,5,0,2,6
1967,6180,4,0,2,6
1968,6180,4,1,1,6
1969,6180,5,3,1,5
1970,6196,8,4,2,6
1971,6196,4,2,2,5
1972,6196,8,3,2,4
1973,6196,8,3,4,6
1974,6196,6,1,4,11
1975,6211,3,0,0,6
1976,6211,6,3,3,4
1977,6211,5,1,2,7
1978,6211,6,0,1,4
1979,6211,3,1,0,4
1980,6226,4,0,2,4
1981,6226,7,4,2,5
1982,6226,4,1,4,3
1983,6226,5,2,3,7
1984,6241,7,2,0,4
1985,6241,5,1,1,4
1986,6241,4,2,1,5
1987,6241,3,3,0,4
1988,6241,4,0,0,4
1989,6257,4,1,3,8
1990,6257,3,1,1,4
1991,6257,7,4,3,7
1992,6257,6,1,2,4
1993,6257,5,3,2,4
1994,6273,6,3,2,4
1995,6273,4,0,1,2
1996,6273,5,2,3,6
1997,6273,6,1,3,5
1998,6273,3,2,1,4
1999,6288,5,0,1,4
2000,6288,5,3,3,3
2001,6288,4,0,1,6
2002,6288,6,3,0,5
2003,6288,4,2,4,4
2004,6304,8,3,0,3
2005,6304,6,3,3,4
2006,6304,9,4,3,6
2007,6304,5,3,3,6
2008,6304,5,3,0,3
2009,6319,5,1,3,7
2010,6319,6,1,1,3
2011,6319,7,4,2,4
2012,6319,4,4,2,4
2013,6319,3,1,2,4
2014,6335,4,3,1,4
2015,6335,7,1,0,4
2016,6335,6,1,2,6
2017,6335,5,1,2,3
2018,6335,3,0,3,5
2019,6351,4,1,2,6
2020,6351,6,3,3,6
2021,6351,5,4,3,5
2022,6351,6,1,1,4
2023,6351,3,0,4,6
2024,6365,8,3,1,5
2025,6365,6,3,2,4
2026,6365,4,0,2,3
2027,6365,4,0,2,5
2028,6381,4,2,0,2
2029,6381,4,2,3,5
2030,6381,3,0,0,4
2031,6381,4,1,0,4
2032,6381,6,2,1,4
2033,6396,6,5,4,5
2034,6396,4,2,1,3
2035,6396,4,1,2,5
2036,6396,6,4,1,5
2037,6396,6,1,0,3
2038,6412,2,0,4,7
2039,6412,4,2,3,6
2040,6412,4,0,2,4
2041,6412,4,2,2,6
2042,6412,5,2,0,3
2043,6427,5,1,4,6
2044,6427,4,0,2,6
2045,6427,3,1,3,7
2046,6427,5,2,2,2
2047,6427,7,0,5,10
2048,6443,4,0,2,5
2049,6443,6,1,1,5
2050,6443,6,2,3,4
2051,6443,4,3,2,4
2052,6443,3,0,2,5
2053,6458,4,2,2,6
2054,6458,4,1,1,4
2055,6458,6,0,1,5
2056,6458,4,2,3,4
2057,6473,5,2,0,2
2058,6473,4,4,3,5
2059,6473,4,0,0,4
2060,6473,6,0,2,5
2061,6473,3,0,2,4
2062,6488,1,0,2,2
2063,6488,4,3,1,3
2064,6488,4,0,1,5
2065,6488,6,3,4,5
2066,6488,3,0,2,6
2067,6504,5,0,3,7
2068,6504,6,3,4,5
2069,6504,7,3,0,3
2070,6504,6,3,1,5
2071,6504,4,1,3,4
2072,6520,3,2,0,4
2073,6520,4,2,3,4
2074,6520,4,1,1,4
2075,6520,4,1,3,6
2076,6520,3,0,3,4
2077,6535,9,5,0,4
2078,6535,3,1,3,5
2079,6535,4,3,1,5
2080,6535,2,0,2,5
2081,6535,4,1,2,6
2082,6551,8,3,0,3
2083,6551,4,2,0,4
2084,6551,6,4,2,4
2085,6551,4,1,2,4
2086,6551,4,2,3,9
2087,6567,7,4,0,2
2088,6567,6,2,2,4
2089,6567,5,2,2,3
2090,6567,5,0,2,5
2091,6567,4,2,4,7
2092,6582,6,4,1,4
